Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	6/12	0.00000095004620286740440804405631591844638705879333429038524627685546875	0.000012694421836226759160172992968451666229157126508653163909912109375	0.00017232807899312215025970640436270286954822950065135955810546875	0.002481524337500959180580206719923808122985064983367919921875	-3.2195037093361414	44.64406986382455	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;nAChRalpha7;nAChRalpha6
potassium channel activity (GO:0005267)	12/33	0.000000000264855010733002537797878947934022975108092623486299999058246612548828125	0.0000000108968918701578184616325588427061810126161844891612417995929718017578125	0.00000138115236177924351513592558793330766775397933088243007659912109375	0.000066295313365403695502788006255201480598771013319492340087890625	-2.0118195487847514	44.36431991972276	CG42340;Shab;CG42594;Shawl;Hk;Sh;slo;KCNQ;SLO2;GluRIA;eag;CG1688
cation-transporting ATPase activity (GO:0019829)	9/22	0.000000014119039840213585673585406960080235183596641945769079029560089111328125	0.00000030784163344165761993503492750801076027755698305554687976837158203125	0.0000139910646522789481357822161111670311584020964801311492919921875	0.0003099558938351028801981568161494351443252526223659515380859375	-2.308724498766609	41.73190748186745	ATPsynD;ATPsynbeta;ATPsynC;ATPsynE;ATPsynG;ATPsyngamma;blw;sun;ATPsynB
voltage-gated ion channel activity (GO:0005244)	7/14	0.00000011109266001650113989181341798972990631000357097946107387542724609375	0.000001999667880297020623931759930602680697120376862585544586181640625	0.0000484097595059804162716081410433588416708516888320446014404296875	0.000929467382514823970730832858322401079931296408176422119140625	-2.4728852912633137	39.598067870043835	Shawl;Nmdar2;Sh;porin;KCNQ;NaCP60E;eag
acetylcholine-gated cation-selective channel activity (GO:0022848)	6/11	0.000000488600049812730799673825797524440162078462890349328517913818359375	0.0000070358407173033240235228598369321417749233660288155078887939453125	0.0001199212019153768804709259132579290962894447147846221923828125	0.0018177529553488704951169641077513006166554987430572509765625	-2.718267380188003	39.50110473848486	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;nAChRalpha7;nAChRalpha6
neurexin family protein binding (GO:0042043)	5/10	0.00000821700151944158830273623461692977798520587384700775146484375	0.000094659857503967101042229026486296561415656469762325286865234375	0.000619613063331807332849432423671487413230352103710174560546875	0.007435356759981688427874058078259622561745345592498779296875	-3.3364189341756316	39.067147555639124	Nrx-1;CASK;Nlg2;Nlg4;Nlg3
hydrogen ion transmembrane transporter activity (GO:0015078)	14/58	0.0000000038841213969185744318637446025922754788695101524353958666324615478515625	0.000000114098184605520427685096916670115518854800029657781124114990234375	0.00001060612128182598882662930617204466443581623025238513946533203125	0.0002776875390150804396617589819840077325352467596530914306640625	-1.9948898879049943	38.633773746101454	ATPsynbeta;UQCR-11;ATPsyngamma;ox;blw;sun;UQCR-Q;UQCR-C1;ATPsynD;ATPsynC;ATPsynE;ATPsynG;Vha13;ATPsynB
G-protein coupled peptide receptor activity (GO:0008528)	14/48	0.0000000002501150356063615116517386577246577494815227282742853276431560516357421875	0.0000000108968918701578184616325588427061810126161844891612417995929718017578125	0.00000163185219223065702581938751780654683898319490253925323486328125	0.000067139061623204174776569086446897927089594304561614990234375	-1.7104210138393177	37.815869513263245	TrissinR;CG13579;Pdfr;CG13229;CG33639;SPR;AstC-R2;CG32547;FMRFaR;CG13995;sNPF-R;Dh31-R;Dh44-R1;AstA-R1
neuropeptide receptor activity (GO:0008188)	12/45	0.000000014964523847858356524619753420528300846825686676311306655406951904296875	0.00000030784163344165761993503492750801076027755698305554687976837158203125	0.00001966964011705772894249462379168136294538271613419055938720703125	0.000404632596693759003132762064325333994929678738117218017578125	-1.6576941818749102	29.86764336237996	TrissinR;Pdfr;CG13229;CG33639;AstC-R2;CG32547;FMRFaR;CG13995;sNPF-R;Dh31-R;Dh44-R1;AstA-R1
extracellular ligand-gated ion channel activity (GO:0005230)	9/29	0.000000231344308434808920756239024318912100852685398422181606292724609375	0.00000370150893495694315561629801625276314780421671457588672637939453125	0.000082755199566972718655706586776688027384807355701923370361328125	0.0014895935922055090171178814983932170434854924678802490234375	-1.9060031386155536	29.12250568289304	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;GluClalpha;nAChRalpha7;nAChRalpha6;Rdl;GluRIB
calcitonin receptor activity (GO:0004948)	3/6	0.000652341796951166051111992150168816806399263441562652587890625	0.004580723567023557533939293051616914453916251659393310546875	0.0084650519852444809643099432605595211498439311981201171875	0.0677204158819558477144795460844761691987514495849609375	-3.69120764902518	27.074793664686997	Pdfr;Dh31-R;Dh44-R1
ligand-gated cation channel activity (GO:0099094)	9/35	0.0000013674486553384631662964344978039576972150825895369052886962890625	0.0000171228353364120578655217796981702349512488581240177154541015625	0.0002755062349896963904034852266278221577522344887256622314453125	0.0036066270762287531807810392336932636681012809276580810546875	-1.9640748440930829	26.520045988006643	nAChRbeta1;nAChRalpha1;Nmdar2;nAChRalpha3;nAChRalpha5;GluRIA;nAChRalpha7;nAChRalpha6;GluRIB
allatostatin receptor activity (GO:0008261)	2/6	0.01475927449381182754439834070581127889454364776611328125	0.058228370605723368813588791681468137539923191070556640625	0.057863012970622192121528115649198298342525959014892578125	0.2687830279925675913688110085786320269107818603515625	-5.939372344309015	25.039702547105588	AstC-R2;AstA-R1
heparan sulfate sulfotransferase activity (GO:0034483)	3/7	0.00111377692671762638064458794673328156932257115840911865234375	0.007200534586174545288728143788148372550494968891143798828125	0.01164724357682364423716148138510106946341693401336669921875	0.0798668130982192747691073009264073334634304046630859375	-3.49651005483395	23.776262788402796	Hs6st;sfl;Hs3st-A
calcitonin family receptor activity (GO:0097642)	3/6	0.000652341796951166051111992150168816806399263441562652587890625	0.004580723567023557533939293051616914453916251659393310546875	0.0084650519852444809643099432605595211498439311981201171875	0.0677204158819558477144795460844761691987514495849609375	-3.15953802221639	23.17502783942092	Pdfr;Dh31-R;Dh44-R1
diacylglycerol kinase activity (GO:0004143)	3/8	0.00173868652374077441169486490935014444403350353240966796875	0.01043211914244464820489266543290796107612550258636474609375	0.01542628714543196020991810968325808062218129634857177734375	0.10097206131555465369320501167749171145260334014892578125	-3.6311823696136907	23.074803435574804	rdgA;Dgk;CG34384
glutamate receptor binding (GO:0035254)	3/6	0.000652341796951166051111992150168816806399263441562652587890625	0.004580723567023557533939293051616914453916251659393310546875	0.0084650519852444809643099432605595211498439311981201171875	0.0677204158819558477144795460844761691987514495849609375	-3.1232404504928657	22.908787259538308	scrib;Prosap;dlg1
calcium channel regulator activity (GO:0005246)	4/10	0.000205674498162153438114707615369525228743441402912139892578125	0.00179497743850606621129895046351521159522235393524169921875	0.004222486738061596335536140855992925935424864292144775390625	0.0419336613986806827636399930270272307097911834716796875	-2.689819617859481	22.83445905078687	stj;Rgk2;Rgk3;CG42541
calcium-dependent phospholipid binding (GO:0005544)	4/13	0.000647287860782407888093903380877236486412584781646728515625	0.004580723567023557533939293051616914453916251659393310546875	0.00890838685475988344142361796684781438671052455902099609375	0.0693409571397526069969075024346238933503627777099609375	-3.1021667267210264	22.77833994967291	Syt1;Rph;Sytbeta;Sytalpha
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	10/43	0.000000969712779156210757415534917669219794333912432193756103515625	0.000012694421836226759160172992968451666229157126508653163909912109375	0.0002557228058299234620641404713836664086556993424892425537109375	0.003507055622810379032217031891605074633844196796417236328125	-1.6167455265427924	22.38588847458358	ATPsynD;ATPsynbeta;ATPsynC;ATPsynE;ATPsynG;ATPsyngamma;blw;sun;Vha13;ATPsynB
GABA receptor activity (GO:0016917)	3/7	0.00111377692671762638064458794673328156932257115840911865234375	0.007200534586174545288728143788148372550494968891143798828125	0.01164724357682364423716148138510106946341693401336669921875	0.0798668130982192747691073009264073334634304046630859375	-3.2882258060058	22.359930229033576	GABA-B-R3;GABA-B-R1;Rdl
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	6/21	0.00004332714331593603691687721646275122111546806991100311279296875	0.0004302833543099854850255692184646250098012387752532958984375	0.001871063532911877887177087842474065837450325489044189453125	0.0192452249099507415042165092700088280253112316131591796875	-2.141519747507129	21.515273376058765	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;nAChRalpha7;nAChRalpha6
mRNA 3'-UTR binding (GO:0003730)	8/38	0.00002626409160544490042042686805956464013434015214443206787109375	0.000270144942227433276955850249834156784345395863056182861328125	0.00184263333515621656986949172818412989727221429347991943359375	0.0192452249099507415042165092700088280253112316131591796875	-1.863720584000333	19.657234820195804	Rbfox1;heph;shep;Unr;pum;brat;Imp;bol
AT DNA binding (GO:0003680)	2/6	0.01475927449381182754439834070581127889454364776611328125	0.058228370605723368813588791681468137539923191070556640625	0.057863012970622192121528115649198298342525959014892578125	0.2687830279925675913688110085786320269107818603515625	-4.581248232988559	19.314009359659416	bab1;bab2
calcium ion binding (GO:0005509)	15/84	0.0000000848618293644148134896384332893914947959501660079695284366607666015625	0.000001629347123796764461352705281871333653498368221335113048553466796875	0.000111221735053181853083471841703300242443219758570194244384765625	0.0018030502789719055241335343708897198666818439960479736328125	-1.1765884826580457	19.15749775011911	Syt1;Cad87A;RyR;Nca;Frq1;Sytbeta;Cam;Eip63F-1;Cadps;Calx;CadN;CadN2;Cbp53E;kug;Sytalpha
adrenergic receptor activity (GO:0004935)	3/9	0.002544684035908306891926589088370747049339115619659423828125	0.014093634660415237103148200503710540942847728729248046875	0.01981436152307551601392532347745145671069622039794921875	0.12141566209884573079857972288664313964545726776123046875	-3.1385620988635585	18.74898153291587	Dop1R2;Oct-TyrR;TyrR
syntaxin binding (GO:0019905)	6/26	0.0001598293180184486017569867044585407711565494537353515625	0.0014384638621660374158128803401268669404089450836181640625	0.0046335645641763754942754616195088601671159267425537109375	0.0444822198160932102961595546730677597224712371826171875	-2.1357853213501152	18.669762510330923	Tomosyn;Snap25;Syt1;alphaSnap;Sytbeta;Sytalpha
voltage-gated calcium channel activity (GO:0005245)	3/8	0.00173868652374077441169486490935014444403350353240966796875	0.01043211914244464820489266543290796107612550258636474609375	0.01542628714543196020991810968325808062218129634857177734375	0.10097206131555465369320501167749171145260334014892578125	-2.7810936846273457	17.67280835182113	cac;stj;Ca-alpha1T
oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor (GO:0016681)	4/11	0.000314827162220289338660783595713610338862054049968719482421875	0.0025905777919840952162877645292837769375182688236236572265625	0.005532622619813750731998513998632915900088846683502197265625	0.04979360357832375572062488799929269589483737945556640625	-2.168790160235578	17.488010744639663	UQCR-C1;UQCR-11;ox;UQCR-Q
metal ion binding (GO:0046872)	16/107	0.00000040554495396968409658505186517196694495623887632973492145538330078125	0.00000614720772332994850055583324621721885705483146011829376220703125	0.000406301550268708283088214816558547681779600679874420166015625	0.00508760202075599944626649318024647072888910770416259765625	-1.1865913234242222	17.46429157153523	Syt1;Cad87A;RyR;Nca;Frq1;Sytbeta;Cam;Eip63F-1;Cadps;Calx;CadN;CadN2;Cbp53E;CG11267;kug;Sytalpha
delayed rectifier potassium channel activity (GO:0005251)	4/6	0.00001632270218992017997428067843657117919065058231353759765625	0.0001808053165652696858689552072974038310348987579345703125	0.001039938272310007676135779064452435704879462718963623046875	0.01198008889701128974747401656486545107327401638031005859375	-1.4633628843673239	16.130581242787066	Shab;Shawl;Sh;KCNQ
intracellular ligand-gated ion channel activity (GO:0005217)	3/9	0.002544684035908306891926589088370747049339115619659423828125	0.014093634660415237103148200503710540942847728729248046875	0.01981436152307551601392532347745145671069622039794921875	0.12141566209884573079857972288664313964545726776123046875	-2.561037835499315	15.29899666483002	Cngl;CG42260;Trpm
ubiquinol-cytochrome-c reductase activity (GO:0008121)	4/11	0.000314827162220289338660783595713610338862054049968719482421875	0.0025905777919840952162877645292837769375182688236236572265625	0.005532622619813750731998513998632915900088846683502197265625	0.04979360357832375572062488799929269589483737945556640625	-1.8265178558695396	14.728102549696688	UQCR-C1;UQCR-11;ox;UQCR-Q
anion:anion antiporter activity (GO:0015301)	2/8	0.026377069187654915427554414009136962704360485076904296875	0.0853550104049956848140112697365111671388149261474609375	0.08705908424370380205292718756027170456945896148681640625	0.3256235878206064082718285135342739522457122802734375	-4.0147251835031135	14.59457082468355	sesB;Ndae1
ferrous iron binding (GO:0008198)	2/7	0.02021747352188117685667378964353702031075954437255859375	0.07100771188172901038360151915185269899666309356689453125	0.07197671610978916001410965463946922682225704193115234375	0.291961890698863080206848508169059641659259796142578125	-3.530074961141347	13.771556758990538	Fer2LCH;IscU
cation channel activity (GO:0005261)	13/86	0.0000043523813154640767715043182806144983487683930434286594390869140625	0.0000522285757855689178699200303501726239119307138025760650634765625	0.001282322513970690462670187770299889962188899517059326171875	0.014204187847059956961714988210587762296199798583984375	-1.0873854067383841	13.42354170480789	Shawl;NaCP60E;eag;Ca-alpha1T;Cngl;CG42594;para;Nckx30C;Sh;CG42260;KCNQ;Trpm;CG1688
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	2/7	0.02021747352188117685667378964353702031075954437255859375	0.07100771188172901038360151915185269899666309356689453125	0.07197671610978916001410965463946922682225704193115234375	0.291961890698863080206848508169059641659259796142578125	-3.3819833170692077	13.193820449047621	Ptp10D;Ptp99A
potassium ion leak channel activity (GO:0022841)	3/12	0.006192294820976833487347068540884720277972519397735595703125	0.0283076334673226688576352927384505164809525012969970703125	0.0366588476945487184988081708070239983499050140380859375	0.1955138543709265264158858599330415017902851104736328125	-2.520311406482117	12.814396147707585	CG42340;CG42594;CG1688
regulatory region DNA binding (GO:0000975)	7/41	0.00033663418177277992272833362363826381624676287174224853515625	0.00269307345418223938182666898910611052997410297393798828125	0.00952901548999240087522988318369243643246591091156005859375	0.07221990687152135546256204179371707141399383544921875	-1.5860118058202766	12.682565183144785	Rbfox1;Mnn1;salr;CG16779;salm;pan;zfh2
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	4/22	0.005238576929741300437781692522776211262680590152740478515625	0.02557135857229651809685577745767659507691860198974609375	0.039255851291748806997095044835077715106308460235595703125	0.201887235214708138375527823882293887436389923095703125	-2.2674782526667214	11.908127774449959	Drl-2;Alk;InR;drl
poly(U) RNA binding (GO:0008266)	4/12	0.00046001661460572649577083215177708552801050245761871337890625	0.0035806698650391682002547266705505535355769097805023193359375	0.0070886845045412504029425093676763935945928096771240234375	0.061864882948723644295885293331593857146799564361572265625	-1.544651717615546	11.869486795208175	Rbp6;elav;shep;fne
poly-pyrimidine tract binding (GO:0008187)	4/17	0.00194085338676456956898130901123522562556900084018707275390625	0.011310770966385989833025149664536002092063426971435546875	0.0191215770292620969306174316670876578427851200103759765625	0.12141566209884573079857972288664313964545726776123046875	-1.8699322701650996	11.677030500869364	Rbp6;elav;shep;fne
transmembrane receptor protein kinase activity (GO:0019199)	4/22	0.005238576929741300437781692522776211262680590152740478515625	0.02557135857229651809685577745767659507691860198974609375	0.039255851291748806997095044835077715106308460235595703125	0.201887235214708138375527823882293887436389923095703125	-2.1964086656567607	11.534891240870559	Drl-2;Alk;InR;drl
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	5/28	0.001963675514997567823904933703715869341976940631866455078125	0.011310770966385989833025149664536002092063426971435546875	0.0233093657424111207199235451525964890606701374053955078125	0.13985619445446673125843517482280731201171875	-1.8312529915020865	11.414085074814386	sif;trio;GEFmeso;CG42674;CG43102
mitogen-activated protein kinase kinase binding (GO:0031434)	4/23	0.006179386651755752919712438853139246930368244647979736328125	0.0283076334673226688576352927384505164809525012969970703125	0.04432054588935240013736205355598940514028072357177734375	0.2127386202688915373126832264460972510278224945068359375	-2.1904807332464524	11.141959675890565	Drl-2;Alk;InR;drl
kinesin binding (GO:0019894)	2/9	0.03318632208822720752738888450039667077362537384033203125	0.0975271506266268961571341833405313082039356231689453125	0.10297748359928902972537656523854820989072322845458984375	0.361677015568234672127090334470267407596111297607421875	-3.2471436397129385	11.058529117537272	klar;Tm1
growth factor receptor binding (GO:0070851)	4/19	0.0030004886220543788670489515624240084434859454631805419921875	0.016002605984290020624261074999594711698591709136962890625	0.02614970501624729048995021685186657123267650604248046875	0.15062230089358441542657374156988225877285003662109375	-1.8890829773178337	10.973645478326382	kek1;Pvf3;dlg1;ths
transmembrane receptor protein phosphatase activity (GO:0019198)	2/7	0.02021747352188117685667378964353702031075954437255859375	0.07100771188172901038360151915185269899666309356689453125	0.07197671610978916001410965463946922682225704193115234375	0.291961890698863080206848508169059641659259796142578125	-2.7500943283199737	10.728690056709539	Ptp10D;Ptp99A
leak channel activity (GO:0022840)	3/12	0.006192294820976833487347068540884720277972519397735595703125	0.0283076334673226688576352927384505164809525012969970703125	0.0366588476945487184988081708070239983499050140380859375	0.1955138543709265264158858599330415017902851104736328125	-2.089916182931293	10.626073355342935	CG42340;CG42594;CG1688
PDZ domain binding (GO:0030165)	2/8	0.026377069187654915427554414009136962704360485076904296875	0.0853550104049956848140112697365111671388149261474609375	0.08705908424370380205292718756027170456945896148681640625	0.3256235878206064082718285135342739522457122802734375	-2.916917232626901	10.603753232286525	rst;nkd
calcium channel activity (GO:0005262)	5/32	0.00361234873364887389135535755713135586120188236236572265625	0.0185777934873370652313351314433020888827741146087646484375	0.036394349214825150173879819703870452940464019775390625	0.1955138543709265264158858599330415017902851104736328125	-1.7733657379512824	9.972339747074608	cac;Nckx30C;stj;Ca-alpha1T;Mid1
mRNA binding (GO:0003729)	19/196	0.000025889799135545262854553316689276698525645770132541656494140625	0.000270144942227433276955850249834156784345395863056182861328125	0.01159501698653455682708202090225313440896570682525634765625	0.0798668130982192747691073009264073334634304046630859375	-0.9314555325990204	9.837718058674016	bru3;msi;ps;heph;CG42458;pum;Syp;brat;Imp;Rbfox1;Rbp1-like;Rm62;elav;shep;Unr;sm;fne;CG34354;bol
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	18/200	0.000110125189580421585749774038287540633973549120128154754638671875	0.00102309853545681978849446469581607743748463690280914306640625	0.0257986112783458072794662285787126165814697742462158203125	0.15062230089358441542657374156988225877285003662109375	-1.0736464834909614	9.785098904321114	Dif;salr;CG12605;bi;zfh1;vvl;tup;NFAT;zfh2;Pdp1;br;ct;CG9932;pan;dati;rn;Atf3;toy
RNA polymerase II regulatory region DNA binding (GO:0001012)	14/127	0.000074002326344513804528592315623569675153703428804874420166015625	0.000710422332907332501790442780276180201326496899127960205078125	0.01113779932794644982052556514418029109947383403778076171875	0.0798668130982192747691073009264073334634304046630859375	-1.0093249266002093	9.600107265843066	Dif;salr;CG12605;zfh1;vvl;tup;zfh2;Pdp1;br;ct;E2f1;dati;rn;toy
nucleotide kinase activity (GO:0019201)	3/13	0.0078557969091570846453809195963913225568830966949462890625	0.0348072232282652382906462662504054605960845947265625	0.04348273150728110270080151167348958551883697509765625	0.21270132091472826463274259367608465254306793212890625	-1.9122757954205272	9.267851450111497	sdt;pyd;dlg1
calcium:cation antiporter activity (GO:0015368)	2/8	0.026377069187654915427554414009136962704360485076904296875	0.0853550104049956848140112697365111671388149261474609375	0.08705908424370380205292718756027170456945896148681640625	0.3256235878206064082718285135342739522457122802734375	-2.459967563532513	8.942622269620077	Nckx30C;Calx
epidermal growth factor receptor binding (GO:0005154)	2/7	0.02021747352188117685667378964353702031075954437255859375	0.07100771188172901038360151915185269899666309356689453125	0.07197671610978916001410965463946922682225704193115234375	0.291961890698863080206848508169059641659259796142578125	-2.2612251159322962	8.821509563311986	kek1;dlg1
MAP kinase kinase kinase activity (GO:0004709)	4/27	0.0110460002475288900092298405297697172500193119049072265625	0.047481314496840600070104443375385017134249210357666015625	0.06804122537950051119448602321426733396947383880615234375	0.291961890698863080206848508169059641659259796142578125	-1.89629113837435	8.544094112493708	Drl-2;Alk;InR;drl
potassium ion transmembrane transporter activity (GO:0015079)	3/16	0.01429917363517806301598245255490837735123932361602783203125	0.0580022817877645369133432495800661854445934295654296875	0.0673932317140742143113385509423096664249897003173828125	0.291961890698863080206848508169059641659259796142578125	-1.8346848715343853	7.792922204607379	CG42594;kcc;CG1688
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen (GO:0016715)	2/7	0.02021747352188117685667378964353702031075954437255859375	0.07100771188172901038360151915185269899666309356689453125	0.07197671610978916001410965463946922682225704193115234375	0.291961890698863080206848508169059641659259796142578125	-1.9637781364230775	7.6611070205350815	olf413;Tbh
kinase binding (GO:0019900)	8/64	0.00112508352908977267425871815476057236082851886749267578125	0.007200534586174545288728143788148372550494968891143798828125	0.0273709184260612255201738918231058050878345966339111328125	0.15456518640599281599889991412055678665637969970703125	-1.1043959892135673	7.498736116162869	spri;Msp300;futsch;Mob2;Nrx-1;Tm1;pan;drl
sodium:potassium-exchanging ATPase activity (GO:0005391)	2/9	0.03318632208822720752738888450039667077362537384033203125	0.0975271506266268961571341833405313082039356231689453125	0.10297748359928902972537656523854820989072322845458984375	0.361677015568234672127090334470267407596111297607421875	-2.113841095130817	7.1989341692372895	nrv3;Atpalpha
protein tyrosine phosphatase activity (GO:0004725)	4/28	0.01255972103647531347425658765359912649728357791900634765625	0.053194112625071919564501143895540735684335231781005859375	0.07481851589502863664193910153699107468128204345703125	0.299274063580114546567756406147964298725128173828125	-1.6381779938471746	7.170731543751803	Ptp10D;IA-2;puc;Ptp99A
Wnt-activated receptor activity (GO:0042813)	2/8	0.026377069187654915427554414009136962704360485076904296875	0.0853550104049956848140112697365111671388149261474609375	0.08705908424370380205292718756027170456945896148681640625	0.3256235878206064082718285135342739522457122802734375	-1.9543696430650612	7.104642253105897	fz;drl
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	3/18	0.01985061544549963918893098480111802928149700164794921875	0.07100771188172901038360151915185269899666309356689453125	0.08599835529981390835896348789901821874082088470458984375	0.3256235878206064082718285135342739522457122802734375	-1.7866168563855467	7.002680978893361	sdt;pyd;dlg1
protein homodimerization activity (GO:0042803)	13/139	0.000668022186857602194576255527636021724902093410491943359375	0.004580723567023557533939293051616914453916251659393310546875	0.042081573980158028247533508192645967938005924224853515625	0.21262268958395635909397469731629826128482818603515625	-0.9434891206231638	6.898027441770088	bru3;Ace;Syt1;corto;psq;Liprin-gamma;Ten-m;CadN;CadN2;Dscam1;14-3-3zeta;Ten-a;drl
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	7/63	0.004455437983807587938589467313477143761701881885528564453125	0.0225116866550278127423467822154634632170200347900390625	0.061121485060505388597906772929491125978529453277587890625	0.275046682772274231343345718414639122784137725830078125	-1.2383158147991358	6.70378353305742	SoxN;pan;zfh1;rn;hth;tup;toy
ligand-gated ion channel activity (GO:0015276)	9/84	0.001712189098959011369915916844774983474053442478179931640625	0.01043211914244464820489266543290796107612550258636474609375	0.043574228937392246729931599702467792667448520660400390625	0.21270132091472826463274259367608465254306793212890625	-1.0377198747763619	6.610257496565606	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;GluClalpha;nAChRalpha7;nAChRalpha6;Rdl;GluRIB
