Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
chromosome (GO:0005694)	77/196	0.000000000000000000000144850672875097723667442666456541400286420321971417449064532291524987073216834687627851963043212890625	0.00000000000000000000415721431151530516766520927595264156696455502281184818326627283813223812103387899696826934814453125	0.00022978656069238385072084351889998288243077695369720458984375	0.0060060611395243192200954496229314827360212802886962890625	-1.1519786920034807	57.92879086826968	Su(H);RpS9;e(y)3;Atxn7;mamo;Deaf1;Set1;Yeti;His2Av;Hel25E;Su(var)2-HP2;Dsp1;lolal;usp;CG8677;vig;Utx;Cdc27;MBD-like;Hsf;EloC;XNP;msl-1;Df31;RpS13;bab2;Chro;pds5;RpS11;akirin;corto;RpL36;Su(var)205;RpS18;Ada2b;Nipped-A;Nipped-B;RpS15;Su(var)2-10;Cp190;wde;Smr;RpL32;trx;RpS2;Top1;14-3-3epsilon;CycT;E(Pc);ADD1;Jarid2;east;EcR;ash1;Sbf;mam;tou;Hmt4-20;B52;su(sable);upSET;JIL-1;Sin3A;l(3)mbt;Dsor1;RpL8;D1;wapl;Rm62;Cdk12;pho;RpS5a;Eip93F;RpL11;elB;CycG;Scm
nucleoplasm (GO:0005654)	69/170	0.0000000000000000000026427521329645832524658090389751933025318894442994327153022456056152833525629830546677112579345703125	0.00000000000000000006895180565098503306738090958167747967063569177596058673053447396483761622221209108829498291015625	0.0002301974652779356102748342660646585500217042863368988037109375	0.0060060611395243192200954496229314827360212802886962890625	-1.1131740941577937	52.74493378440306	sbr;Caper;msi;Fbl6;S6k;lola;woc;CG6340;skd;Oda;Rbfox1;sgg;rump;MTA1-like;drk;CG10984;mts;MED6;Cam;Rbp6;Su(var)2-10;CG4364;stx;Ref1;Smr;CG11030;Sirt1;Fs(2)Ket;CG17059;MESR4;PAPLA1;TBPH;eIF1A;Clic;Chchd2;14-3-3epsilon;Rad23;sqd;poe;CG4896;tsr;east;Mnt;Saf-B;Tlk;kis;CG12071;CG9346;CG32767;sm;Cse1;caz;Bacc;Dif;su(sable);CG14207;CG43902;Moca-cyp;Dek;CG43740;glec;Mapmodulin;zld;mbl;Hrb27C;osa;CG1910;Hrb87F;SelR
fusome (GO:0045169)	21/34	0.00000000000866216854909765945314574474122646763167565620022969596902839839458465576171875	0.000000000146237786681825183486210224958101906722607310484818299300968647003173828125	0.000940505091012378197957988223976144581683911383152008056640625	0.0220640752899029825295773576954161399044096469879150390625	-1.9325379061523642	49.22571379638226	l(1)G0320;Fer1HCH;Vha16-1;hts;alpha-Spec;shot;Sec63;shrb;sgg;Pdi;Dhc64C;Surf4;scrib;tmod;Sap-r;beta-Spec;Calr;TER94;chb;par-1;tral
type I terminal bouton (GO:0061174)	14/19	0.0000000008275904054405318661734498953742346361028836554396548308432102203369140625	0.0000000118759223180716315454662123578082055797011662434670142829418182373046875	0.0020643553975778880689440075713037003879435360431671142578125	0.0420349122987243306592830549561767838895320892333984375	-2.3519480773171817	49.18512066616813	Alk;Csp;Synj;jeb;CASK;pum;cpx;Fak;EndoA;Atg8a;Nrx-1;Fas2;par-1;dlg1
cytosolic small ribosomal subunit (GO:0022627)	33/49	0.00000000000000000017302219245925180711689409176144449866166962937285406752552230358332963078282773494720458984375	0.00000000000000000413811410298377247515083947904285752472392100430992854798173397057325928471982479095458984375	0.000010219350055882355624600581200933646641715313307940959930419921875	0.000488825577673039309879732261521212421939708292484283447265625	-1.1229591319604002	48.51280820338491	LTV1;RpS24;RpS23;RpS9;RpS21;RpS20;RpS7;RpS8;RpS6;RpS29;RpS27;RpS26;RpS25;RpS3A;RpS19a;RpL40;RpS13;sta;RpS12;RpS11;RpS30;Rack1;RpS18;RpS17;RpS16;RpS15;RpS10b;RpS5a;RpS3;RpS4;RpS27A;RpS28b;RpS2
dystrophin-associated glycoprotein complex (GO:0016010)	5/6	0.00013555036980612180231957342169124558495241217315196990966796875	0.0007481337718145569283534346283204286010004580020904541015625	0.045228023994438100452430973064110730774700641632080078125	0.447601478841508082506805976663599722087383270263671875	-5.099487967023579	45.416892743223684	Dg;Dyb;Syn2;Syn1;Dys
nuclear lumen (GO:0031981)	100/358	0.000000000000000188374583889551052326009433150905299226534941859322047630342922275303862988948822021484375	0.0000000000000038616789697357965357053384473586302554691898104854974604904782609082758426666259765625	0.1032252312172690367209071382603724487125873565673828125	0.61140887287156353568917666052584536373615264892578125	-1.165394858394079	42.19673267008172	Non1;sbr;RpS9;Caper;mamo;CSN7;Fbl6;lola;CG6340;skd;cal1;Oda;Rbfox1;Pc;rump;RpS13;RpS11;RpL36;RpS18;MED6;RpS15;Rbp6;Su(var)2-10;stx;Ref1;Nup153;Smr;Sirt1;RpL32;RpS2;Tnpo;CG17059;MESR4;PAPLA1;eIF1A;Clic;Chchd2;14-3-3epsilon;Rad23;poe;CG4896;CG12071;sm;sn;Dif;su(sable);JIL-1;CG43902;RpL8;CG43740;glec;zld;Cdk12;mbl;Hrb27C;elB;SelR;lqf;msi;S6k;woc;sgg;MTA1-like;drk;Trf4-1;msl-1;CG10984;MED26;Nipped-B;mts;Cam;CG4364;Tif-IA;CG11030;Top1;Fs(2)Ket;TBPH;sqd;tsr;east;Mnt;Saf-B;Tlk;kis;CG9346;CG32767;Cse1;caz;Bacc;CG14207;Moca-cyp;Dek;ph-p;Mapmodulin;RpS5a;RpL11;ph-d;osa;CG1910;Hrb87F
perinuclear region of cytoplasm (GO:0048471)	32/70	0.000000000002575457228898291016521575653790585513046307308826499138376675546169281005859375	0.000000000046197264043363092231091181043617561498282331200471162446774542331695556640625	0.00263663990136237848249667337086066254414618015289306640625	0.047294728230687664571885164832565351389348506927490234375	-1.3670348576406894	36.479317018983124	TBPH;NetB;Vha55;gus;Ptp61F;tapas;Mlf;ben;sqh;Hsp83;chic;Gclc;S;Pdi;alphaTub84D;alphaTub84B;dlg1;klar;Msp300;neur;FBXO11;Nhe3;svr;Cnx99A;Diap2;Lerp;Mapmodulin;AGO1;mbl;Cul2;nuf;Chc
axon (GO:0030424)	52/132	0.00000000000000094258376441579735897799683659075049035574295729078553307545007555745542049407958984375	0.00000000000001803476935915558702297686662163309593911466287285971787923699594102799892425537109375	0.00219694663582182918293295159628542023710906505584716796875	0.0420349122987243306592830549561767838895320892333984375	-1.0023250474359615	34.67834865849789	Acsl;Fmr1;ckn;kcc;path;hep;sgg;trio;Scamp;fra;beta-Spec;Fas2;drl;fzr;Ptp10D;plum;Shawl;klg;tau;InR;fry;Imp;shi;bsk;Cdk5alpha;Ptp4E;sNPF;futsch;Abl;Prosap;Shaw;Ptp99A;robo3;ena;Rdl;kra;arm;robo1;ringer;gogo;Dab;unc-104;wnd;nrv2;CaMKII;Apc;CadN;Nak;pyd;CG34353;Lar;Dscam1
mitochondrial respiratory chain complex I (GO:0005747)	21/40	0.0000000005946933477115702733558580761279686865972138321012607775628566741943359375	0.000000008982999515432665617875799385881607772574852788238786160945892333984375	0.004143990590601261646275244032722184783779084682464599609375	0.06996031173544482728576809904552646912634372711181640625	-1.6272739904971605	34.56814106480085	ND-PDSW;ND-B12;ND-ASHI;ND-B14;ND-13B;ND-13A;ND-B22;ND-MWFE;ND-15;ND-23;ND-19;ND-49;ND-39;ND-MLRQ;ND-51;ND-B17;ND-30;ND-75;ND-SGDH;ND-B18;ND-20
acetylcholine-gated channel complex (GO:0005892)	9/11	0.00000022798435490032521515837786972580314426295444718562066555023193359375	0.0000028448482546257974502693956220245041777161532081663608551025390625	0.00821979970284430171145739763005622080527245998382568359375	0.1310601397064619366705784386795130558311939239501953125	-2.2279903359779274	34.07485931002217	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha2;nAChRalpha5;nAChRalpha4;nAChRalpha7;nAChRalpha6;nAChRbeta2
PRC1 complex (GO:0035102)	8/11	0.0000051108391341932964382281483206593719614829751662909984588623046875	0.0000458378384847961300508668858189054162721731700003147125244140625	0.0197414339138712903454209168785382644273340702056884765625	0.283289576664053022181377627930487506091594696044921875	-2.1260482025157583	25.904083728831377	Psc;Pc;corto;z;Su(z)2;ph-d;Scm;ph-p
chromosomal region (GO:0098687)	43/132	0.00000000040812160380808996558594694737298787245993736405580420978367328643798828125	0.000000006507272238495656311617747224497476654647698524058796465396881103515625	0.05401677694806560070528433925574063323438167572021484375	0.48572543963760661522854888971778564155101776123046875	-1.1833905502060478	25.58425985689483	Mlf;sqd;CycT;woc;Hsp83;cal1;ADD1;G9a;Su(var)2-HP2;Hrb98DE;CG8677;vig;Gug;Utx;mam;Spt6;PPP4R2r;cnc;EloC;XNP;chb;Psc;Moe;Chro;JIL-1;BEAF-32;Su(var)205;HP5;Nipped-A;Rm62;Chd1;Cdk12;pho;HP1b;Cp190;nsl1;RpL11;z;Pep;Top1;flfl;thoc7;Hrb87F
mitochondrial respiratory chain complex III (GO:0005750)	8/13	0.000031856432434711995740385381825632293839589692652225494384765625	0.00021768562163719862626552747908448282032622955739498138427734375	0.036947330059411830072146898373830481432378292083740234375	0.424155349082047827824482055802945978939533233642578125	-2.433081778719072	25.192788676381834	UQCR-C1;UQCR-C2;UQCR-11;UQCR-14;ox;RFeSP;UQCR-Q;Cyt-c1
intercalary heterochromatin (GO:0005725)	5/7	0.0004271008622594202504274552012475396622903645038604736328125	0.00191528042919458774649699162040406008600257337093353271484375	0.06544403345455951370723823856678791344165802001953125	0.494274673722594204416935781409847550094127655029296875	-3.206867110004295	24.880447562774087	Psc;Pc;z;Su(z)2;E(Pc)
focal adhesion (GO:0005925)	13/25	0.000001364933599252170668019216136224169844126663520000874996185302734375	0.00001305786476617909944012742295971207795446389354765415191650390625	0.0230253354478038053942956508990391739644110202789306640625	0.31467958445331867256555824496899731457233428955078125	-1.8051965170217408	24.378104465630383	Actn;Pax;mys;rhea;ckn;p130CAS;Fak;Zyx;Pak;Lar;kug;mew;stck
nuclear heterochromatin (GO:0005720)	9/16	0.0000268707859309475112497000992561879684217274188995361328125	0.0001880955015166325787479006947933157789520919322967529296875	0.03971777543132663790270697745654615573585033416748046875	0.438423136491951692672586204935214482247829437255859375	-2.0888895884777297	21.98445765879752	Psc;Pc;z;Su(var)205;Su(z)2;E(Pc);MED26;Hmt4-20;Su(var)2-HP2
polytene chromosome puff (GO:0005703)	19/42	0.000000088890102741507011781704988666319433576745723257772624492645263671875	0.00000121483140413392924042597365019702237987075932323932647705078125	0.0195773414704650712547806534757910412736237049102783203125	0.283289576664053022181377627930487506091594696044921875	-1.312794580356848	21.31435561992614	Moe;JIL-1;sqd;CycT;Su(var)205;Nipped-A;Hrb98DE;Rm62;Chd1;Cdk12;vig;pho;mam;Spt6;cnc;RpL11;Pep;Top1;Hrb87F
nuclear chromosome (GO:0000228)	18/41	0.00000033927837349075022220674935358175616784137673676013946533203125	0.0000040572038829935545993835531441984443290493800304830074310302734375	0.027937677235944487208474384942746837623417377471923828125	0.3644596984870940303835595841519534587860107421875	-1.4071625922732864	20.961720029293712	RpS13;RpS9;RpS11;JIL-1;mamo;RpL36;RpS18;RpL8;Nipped-B;RpS15;lolal;Cdk12;RpS5a;RpL11;elB;RpL32;RpS2;msl-1
recycling endosome (GO:0055037)	18/42	0.000000527069576549375793547117137471946790583388064987957477569580078125	0.00000605075873878683408450991632054893898384761996567249298095703125	0.032890724798080805957312122700386680662631988525390625	0.406176623553868465510419127895147539675235748291015625	-1.433006044597837	20.71543976095131	wit;Rab8;Rab21;Rab10;nwk;Rab26;Rab4;Nhe3;ClC-c;Scamp;Sbf;AP-1gamma;Fas3;Evi5;RhoGAP68F;RabX1;nuf;RabX4
