Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
RNA binding (GO:0003723)	109/401	0.00000000000000006949596417939723705325414106827111282814802054562386413039121180190704762935638427734375	0.000000000000009434077137353174621830458548060067077464622975480068589604343287646770477294921875	0.007999830435265121997279180732220993377268314361572265625	0.138880494849586921812800710540614090859889984130859375	-1.028034699537861	38.24830136158754	fid;eIF1;RpS9;eIF4G1;Caper;ps;eIF4G2;Fmr1;pum;RpS26;Edc3;Rbfox1;rump;vig;rin;ssx;Capr;tho2;bin3;me31B;Rb97D;nonA;RpL35;CG10948;glo;clu;Rbp6;elav;hfp;CG3198;Rbp1;Ref1;SF2;SF1;eIF4E1;hang;CG14414;SmD3;CG5986;CG4896;Pur-alpha;sm;lark;B52;su(sable);RpL5;stau;Pabp2;RpL10Ab;Rm62;NAT1;AGO1;mbl;Hrb27C;CG14641;CG34354;CG1316;bru3;msi;bru2;heph;Pcf11;Sxl;swm;Rsf1;Smg5;Hrb98DE;Ythdc1;fne;x16;barc;Psi;snRNP-U1-70K;Su(var)205;Syp;RpL7A;CG7879;CG4887;ytr;bol;CG31550;TBPH;sqd;RpL13A;CG4612;Zn72D;Saf-B;Ythdf;CG9346;loqs;CG17168;caz;Nelf-A;eIF3b;eIF3a;eIF4B;RpL18;eIF4H1;RpL13;CG42458;pAbp;HnRNP-K;Rbp1-like;shep;RpS5a;RpL12;Pep;Rox8;Hrb87F
NADH dehydrogenase activity (GO:0003954)	19/31	0.00000000010487128001964049672277540850765897677276949906399750034324824810028076171875	0.00000000474542542088873204049706108396088077849839237387641333043575286865234375	0.0003897218986438641201951182946316976085654459893703460693359375	0.0302312844233740309063396267674761475063860416412353515625	-1.6435005940964655	37.764829030003455	ND-PDSW;ND-B12;ND-ASHI;ND-B14;ND-13B;ND-B22;ND-15;ND-23;ND-19;ND-49;ND-39;ND-MLRQ;ND-51;ND-B17;ND-30;ND-75;ND-SGDH;ND-B18;ND-20
poly(A) binding (GO:0008143)	7/9	0.000010436849667874982948065874788223794666919275186955928802490234375	0.000094453489494268603218589397396698359443689696490764617919921875	0.0122663744928473705808613658518879674375057220458984375	0.17528003551621373912183798893238417804241180419921875	-3.2812682904668105	37.63669781299753	CG4612;shep;Sxl;Pabp2;Nab2;ssx;pAbp
voltage-gated potassium channel activity (GO:0005249)	11/16	0.000000182921123206433228644034118433314706209102951106615364551544189453125	0.0000026578394287749958373504553799104854761026217602193355560302734375	0.0034760821522092067402398551934084025560878217220306396484375	0.09117052468308993462553502240552916191518306732177734375	-2.416572670595302	37.4912178196996	Shab;Shawl;Hk;Sh;sei;Shal;slo;KCNQ;SLO2;eag;Shaw
acetylcholine-gated cation-selective channel activity (GO:0022848)	9/11	0.00000022798435490032521515837786972580314426295444718562066555023193359375	0.00000317424371053529685585896207011824543542388710193336009979248046875	0.0036524525780744546664402516711334101273678243160247802734375	0.09117052468308993462553502240552916191518306732177734375	-2.383059979742946	36.446492709513095	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha2;nAChRalpha5;nAChRalpha4;nAChRalpha7;nAChRalpha6;nAChRbeta2
mRNA 3'-UTR binding (GO:0003730)	19/38	0.0000000113485061796002778667467129881073206743025139076053164899349212646484375	0.00000029190058657747219755229628988801859890145351528190076351165771484375	0.0024225124097823551132246944206372063490562140941619873046875	0.08769494923412125830797236858415999449789524078369140625	-1.8933081468515844	34.63651949591582	TBPH;stau;heph;Sxl;Fmr1;sqd;pum;pAbp;brat;Imp;CG9705;Rbfox1;CG4612;rump;shep;Hrb27C;Unr;ssx;bol
3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)	5/6	0.00013555036980612180231957342169124558495241217315196990966796875	0.000897607936642977181397606845081327264779247343540191650390625	0.0284020104523156451115095677550925756804645061492919921875	0.277455206519165609169164099512272514402866363525390625	-3.7547487116979883	33.44042002249838	Pde6;Pka-R1;Pka-R2;Pde1c;Pde11
ubiquitin-protein transferase activity (GO:0004842)	72/231	0.000000000000007511500352206528179195141581796069574469333109123514446991976001299917697906494140625	0.000000000000815748938249629022422831707198783422231580519934368567191995680332183837890625	0.002134134020882556305453991996046170243062078952789306640625	0.08277391238137343787428790164995007216930389404296875	-1.0203071508882733	33.18277725785003	wech;gol;Fbl6;Nedd4;Ubc6;ben;CG40045;CG4080;CG4238;dmpd;HERC2;CG8910;vih;Slip1;hiw;Mkrn1;Cdc27;CG13344;EloC;CG14435;slmb;CG4911;mib2;fzr;ctrip;CG12402;mei-P26;neur;Uev1A;FBXO11;brat;CG12084;Ubc4;sina;Kdm2;Herc4;bon;Roc1a;gus;Ubr1;CG32085;Ubr3;poe;Su(dx);Vps11;m-cup;CG10254;CG32369;CG5823;Trim9;eff;mura;CG15814;CG11658;Cnot4;Ufd4;Roc2;CG7220;Smurf;SkpA;Bruce;ari-1;CG6966;Diap2;CG4502;hyd;Diap1;CG1317;Cul2;Cul3;STUB1;CG33144
cation-transporting ATPase activity (GO:0019829)	13/22	0.000000185488427130624325854651719518162433786301335203461349010467529296875	0.0000026578394287749958373504553799104854761026217602193355560302734375	0.0040130109599514109108842063733391114510595798492431640625	0.09117052468308993462553502240552916191518306732177734375	-2.104054121186413	32.613414009550524	ATPsynbeta;ATPsyngamma;SERCA;blw;SPoCk;sun;ATPsynO;ATPsynD;ATPsynC;ATPsynE;ATPsynG;PMCA;ATPsynB
voltage-gated ion channel activity (GO:0005244)	10/14	0.00000039430294438942468372057549401421550072655008989386260509490966796875	0.0000050977737810347048433116945442833412016625516116619110107421875	0.00435701205004355995864528949823579750955104827880859375	0.09117052468308993462553502240552916191518306732177734375	-2.166243976977652	31.9437506681925	Nmdar1;Shawl;Nmdar2;Sh;porin;sei;KCNQ;NaCP60E;eag;Shaw
potassium channel activity (GO:0005267)	17/33	0.00000003800176365112503182441325961203604233418218427686952054500579833984375	0.0000006878319220853629972742856839296177184905900503508746623992919921875	0.0031835920842775700112525782969896681606769561767578125	0.09117052468308993462553502240552916191518306732177734375	-1.866968793186607	31.89834412024701	Shawl;Hk;Shal;GluRIA;eag;Shaw;CG42340;Shab;CG42594;Sh;sei;slo;KCNQ;SLO2;Task6;CG1688;CG11155
proton-transporting ATP synthase activity, rotational mechanism (GO:0046933)	10/15	0.00000105453045031327889244246280575634244769389624707400798797607421875	0.000012183192223832137811409710714816156951201264746487140655517578125	0.006154232389098512022440612412310656509362161159515380859375	0.11523269611312041138528883266189950518310070037841796875	-2.2756533521840585	31.318485739926377	ATPsynD;ATPsynbeta;ATPsynC;ATPsynE;ATPsynG;ATPsyngamma;blw;sun;ATPsynO;ATPsynB
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	15/28	0.000000123310181774236135114947610254276799679473697324283421039581298828125	0.000002029012991012430822991563506008105832734145224094390869140625	0.004142700911719281696432570782917537144385278224945068359375	0.09117052468308993462553502240552916191518306732177734375	-1.9391062398020242	30.84839349442061	Zir;Ziz;Vav;spg;CG42674;CG43102;RhoGEF3;sif;trio;Cdep;RhoGAP1A;RhoGEF2;PsGEF;GEFmeso;Exn
serotonin receptor activity (GO:0099589)	7/10	0.000031150264173275226515201496990670193554251454770565032958984375	0.0002562817188801280276870542262912522346596233546733856201171875	0.017797028996245863041725243647306342609226703643798828125	0.22473922662701173447175051478552632033824920654296875	-2.853387501105174	29.608711362938003	Oamb;5-HT7;5-HT1A;5-HT2B;mAChR-B;5-HT2A;mAChR-A
G-protein coupled serotonin receptor activity (GO:0004993)	7/10	0.000031150264173275226515201496990670193554251454770565032958984375	0.0002562817188801280276870542262912522346596233546733856201171875	0.017797028996245863041725243647306342609226703643798828125	0.22473922662701173447175051478552632033824920654296875	-2.7146994643665994	28.169588899657246	Oamb;5-HT7;5-HT1A;5-HT2B;mAChR-B;5-HT2A;mAChR-A
actin binding (GO:0003779)	41/116	0.0000000000593552389077682377181742535659342806242388945747734396718442440032958984375	0.000000003222989472691815460608287408094708992312149575809598900377750396728515625	0.003291909802394626417820777675160570652224123477935791015625	0.09117052468308993462553502240552916191518306732177734375	-1.1863517121158254	27.935594076924534	Mhcl;Svil;CG32264;futsch;ssh;capt;alpha-Spec;alpha-Cat;capu;shot;chic;tsr;alpha-Catr;ena;jar;beta-Spec;sn;Chd64;Dys;CG10984;sals;Moe;Actn;Msp300;Arpc1;didum;hts;rhea;pnut;MICAL-like;Pten;Fim;CG15097;spir;shi;pod1;tmod;Tm1;Mical;Ehbp1;bif
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	20/43	0.000000022664339154881965450002542414829898032024857457145117223262786865234375	0.00000045580504300373728935282164644038349621268935152329504489898681640625	0.0036013708628090516407349586103237015777267515659332275390625	0.09117052468308993462553502240552916191518306732177734375	-1.5801948624109725	27.815337574235027	ATPsynbeta;Vha55;Vha16-1;VhaSFD;Vha36-1;ATPsyngamma;Vha14-1;blw;sun;ATPsynO;ATPsynD;ATPsynC;ATPsynE;Vha68-1;ATPsynG;VhaAC45;Vha100-1;VhaAC39-1;Vha13;ATPsynB
ubiquitin-like protein ligase activity (GO:0061659)	29/76	0.000000004912768064137289650537639596090955240725861585815437138080596923828125	0.000000156919591695679306904483043920428553263946014340035617351531982421875	0.005363770543105001419037503040954106836579740047454833984375	0.1051907238603307648272533469935297034680843353271484375	-1.434090401857335	27.436197689496478	Herc4;Roc1a;wech;Ubr1;gol;Ubr3;Nedd4;Su(dx);CG4238;Slip1;Cdc27;CG13344;CG32369;fzr;eff;CG15814;neur;Roc2;Smurf;brat;ari-1;Diap2;hyd;Diap1;Cul2;Cul3;STUB1;sina;CG33144
kinase binding (GO:0019900)	28/64	0.000000000214239519914732008205510009171191644627985084525789716280996799468994140625	0.0000000084020668899540796072628482467521682242050928834942169487476348876953125	0.00131460544425886422838234413035252146073617041110992431640625	0.08040471506325068407061706921012955717742443084716796875	-1.2305946453156746	27.39786870366973	Rab21;futsch;Slmap;Atg17;hep;Sbf;Atg8a;alc;Rac1;Atg13;pan;dock;arm;Rho1;drl;mats;spri;Pi3K21B;Msp300;chif;RhoBTB;Mob4;Axn;Mob2;Nrx-1;Tm1;rl;CycG
poly(U) RNA binding (GO:0008266)	10/12	0.0000000327255332107715341389726228758794146500576971448026597499847412109375	0.000000612757397705135893332581940862180402973535819910466670989990234375	0.002002318059639118623393994056414157967083156108856201171875	0.08277391238137343787428790164995007216930389404296875	-1.5811532055960635	27.251349791496377	Rbp6;CG4612;elav;hfp;shep;Hrb27C;Sxl;ssx;fne;pAbp
protein kinase binding (GO:0019901)	35/90	0.00000000006972647442714364258496609788560440489069147673717452562414109706878662109375	0.000000003441952328539908684778875726435233561861792850322672165930271148681640625	0.00183336491275335627428033635766269071609713137149810791015625	0.08277391238137343787428790164995007216930389404296875	-1.1358803795189782	26.56419951993205	Alk;Slmap;dome;sws;Drl-2;Atg17;crb;hep;par-6;Ddr;Atg8a;alc;Rac1;Atg13;dock;Rho1;drl;mats;spri;Msp300;Rack1;InR;chif;RhoBTB;Mob4;Mekk1;Lk6;Axn;Mob2;Nrx-1;Tm1;rl;CycG;Eph;syd
AT DNA binding (GO:0003680)	4/6	0.0025623865668876360558725568949967055232264101505279541015625	0.01199461987775850280169009920427924953401088714599609375	0.0781509288466566143238622998978826217353343963623046875	0.4774270742897124275572195983841083943843841552734375	-4.261783887073922	25.429281147146952	bab1;bab2;sqd;D1
GTPase regulator activity (GO:0030695)	30/83	0.00000001182654310258635114255123112030065879451967703062109649181365966796875	0.00000029190058657747219755229628988801859890145351528190076351165771484375	0.00857917920421257147733928860589003306813538074493408203125	0.1411664941784068483254799275528057478368282318115234375	-1.3289433798668295	24.257096421333706	Tomosyn;RasGAP1;CG34408;RhoGAP100F;PlexA;Gdi;Graf;RhoGAP93B;RhoGAP71E;CG5521;RN-tre;Nf1;CG17883;CenG1A;Evi5;TBC1D16;norpA;sky;vap;RhoGAP19D;Rlip;cv-c;Iml1;CG42795;RapGAP1;Dhit;GAPcenA;Nup358;RhoGAP68F;plx
GTPase activity (GO:0003924)	38/107	0.000000000251692381055978966606660984141482194365035951477693743072450160980224609375	0.0000000091112641942264393046044059529080250126042983538354746997356414794921875	0.00427409684447543729290952541077786008827388286590576171875	0.09117052468308993462553502240552916191518306732177734375	-1.0967418228141328	24.24107994996685	Rab7;Rab8;Rab21;eEF1alpha2;Rab26;Rab3;Rab4;Rab27;Sar1;Rap2l;Marf;Drp1;Opa1;Rheb;Scp2;Ras85D;Rgk2;Galphas;Rac1;Rgk3;CenG1A;Miro;Rho1;Galphao;Rab40;Rala;Rab10;Rab35;Rab14;pnut;Ric;RhoBTB;shi;Rap1;Rab1;Rab2;RabX1;RabX4
lysophospholipid acyltransferase activity (GO:0071617)	5/7	0.0004271008622594202504274552012475396622903645038604736328125	0.0024937179377082278018684657894254996790550649166107177734375	0.041905585541846986086245152591800433583557605743408203125	0.35007281460342942747132610747939907014369964599609375	-3.061912473289241	23.75581841100202	EndoB;EndoA;LPCAT;oys;frj
G-protein coupled amine receptor activity (GO:0008227)	12/23	0.00000335849765139415297761208735460858321175692253746092319488525390625	0.000034408758956736324612947497403325769482762552797794342041015625	0.0115185364442095573844770939331283443607389926910400390625	0.1690423051136699938989949032475124113261699676513671875	-1.8360192256361032	23.141217186231327	Oamb;5-HT7;Octbeta1R;Dop1R2;5-HT1A;5-HT2B;Oct-TyrR;Octbeta3R;mAChR-B;TyrR;5-HT2A;mAChR-A
SH3/SH2 adaptor activity (GO:0005070)	4/6	0.0025623865668876360558725568949967055232264101505279541015625	0.01199461987775850280169009920427924953401088714599609375	0.0781509288466566143238622998978826217353343963623046875	0.4774270742897124275572195983841083943843841552734375	-3.854066180767823	22.996504531285705	PVRAP;drk;dock;Crk
poly(A)-specific ribonuclease activity (GO:0004535)	5/8	0.00102568859861815902569104341779393507749773561954498291015625	0.005355277971631349463732529869730569771490991115570068359375	0.05866455401119495538519998945048428140580654144287109375	0.4428090091577330245087296134443022310733795166015625	-3.3230097970779946	22.870253014144705	Not3;Pop2;Not1;Rga;twin
Ras GTPase binding (GO:0017016)	34/92	0.00000000064711344371747041258836716739089207905966105727202375419437885284423828125	0.000000021961412496161651720089753002385091207315781502984464168548583984375	0.004070436125765168437762309139316130313090980052947998046875	0.09117052468308993462553502240552916191518306732177734375	-1.0749140435606213	22.743568251875587	CG32485;Pi3K68D;Tomosyn;Fife;PDZ-GEF;Rph;par-6;hook;Gmap;CG8578;Sbf;Sec16;RN-tre;CG18659;CG17883;Evi5;TBC1D16;spri;CG31064;Rlip;CG42795;Rip11;GAPcenA;Golgin245;Nup358;Rgl;BicD;Rim;GEFmeso;Pak;RhoGAP68F;plx;nuf;mbt
calcium-dependent phospholipid binding (GO:0005544)	7/13	0.0003202024832293811598855903799432098821853287518024444580078125	0.0019535949257702693755700540378938967478461563587188720703125	0.044268923095002861434199559198532369919121265411376953125	0.358776496128157484921672448763274587690830230712890625	-2.746661473001564	22.10116810821784	Syt4;Syt1;PsGEF;Rph;Sytbeta;Syt7;Sytalpha
ubiquitin protein ligase activity (GO:0061630)	29/79	0.0000000137699126708568542362607411218451691770070510756340809166431427001953125	0.00000032508967740327265181200463474431305854750462458468973636627197265625	0.0081844858843218813715392201402210048399865627288818359375	0.138880494849586921812800710540614090859889984130859375	-1.1940070301907846	21.612458412192534	Herc4;Roc1a;wech;Ubr1;gol;Ubr3;Nedd4;Su(dx);CG4238;Slip1;Cdc27;CG13344;CG32369;fzr;eff;CG15814;neur;Roc2;Smurf;brat;ari-1;Diap2;hyd;Diap1;Cul2;Cul3;STUB1;sina;CG33144
poly-pyrimidine tract binding (GO:0008187)	10/17	0.0000054295247680065767019517812552731328423760714940726757049560546875	0.0000536042172550467541265739601641371336882002651691436767578125	0.011421477046537127642000797322907601483166217803955078125	0.1690423051136699938989949032475124113261699676513671875	-1.7745802655673806	21.5144059147963	Rbp6;CG4612;elav;hfp;shep;Hrb27C;Sxl;ssx;fne;pAbp
protein phosphatase regulator activity (GO:0019888)	11/21	0.000008286761073113637666998076980462428764440119266510009765625	0.0000789423028543983292155961084546333950129337608814239501953125	0.01497942573298984871021932718804237083531916141510009765625	0.2085596967439355686746438323098118416965007781982421875	-1.786250826099542	20.90065542223418	PPP1R15;tws;sra;MYPT-75D;wdb;wrd;PPP4R2r;CycG;CanB;endos;Pp2A-29B
GTPase activator activity (GO:0005096)	29/81	0.000000026394560435215184284993259508471374896743100180174224078655242919921875	0.0000005118659398686373988496462784925089550824850448407232761383056640625	0.01067125639625002807286957562382667674683034420013427734375	0.165556920661821871387786586637957952916622161865234375	-1.1910735177003389	20.784361391347332	Tomosyn;RasGAP1;CG34408;RhoGAP100F;PlexA;Graf;RhoGAP93B;RhoGAP71E;CG5521;RN-tre;Nf1;CG17883;CenG1A;Evi5;TBC1D16;norpA;sky;vap;RhoGAP19D;Rlip;cv-c;Iml1;CG42795;RapGAP1;Dhit;GAPcenA;Nup358;RhoGAP68F;plx
G-protein coupled peptide receptor activity (GO:0008528)	19/48	0.000001121737831542316554960143915042891649136436171829700469970703125	0.00001243068658219342683172135843872041505164816044270992279052734375	0.0164211206906258178062074648551060818135738372802734375	0.217479720366093143280039612363907508552074432373046875	-1.480002171162821	20.2769642773446	MsR1;TrissinR;CG13579;Pdfr;CG13229;CNMaR;CG33639;NPFR;SPR;CCAP-R;AstC-R2;CG32547;FMRFaR;CG13995;sNPF-R;Dh31-R;Dh44-R1;AstA-R1;AstC-R1
calcium ion binding (GO:0005509)	30/84	0.000000016292209284260357792453399413713788224100653678760863840579986572265625	0.00000035425577221614900350464701615782470156545969075523316860198974609375	0.0097715156219612860077905480693516437895596027374267578125	0.156056852433087589471227829562849365174770355224609375	-1.1281015834894639	20.229770541923454	CG31650;Nrg;Stim;Clic;RyR;aralar1;CanB;Calx;Scp2;CadN2;Cals;Cbp53E;Miro;Syt4;Syt1;Cad87A;Nca;Frq1;Sytbeta;Cam;Eip63F-1;Syt7;CG17493;Cadps;CG17272;CadN;MICU1;kug;CG17698;Sytalpha
calmodulin-dependent protein kinase activity (GO:0004683)	6/11	0.00081148130915846398460156141396737439208664000034332275390625	0.00445085202902066601193808992320555262267589569091796875	0.05877882525081311315684473584042279981076717376708984375	0.4428090091577330245087296134443022310733795166015625	-2.840006173672095	20.211327674466517	CaMKI;CG7766;CaMKII;Lk6;MAPk-Ak2;PhKgamma
translation initiation factor activity (GO:0003743)	19/48	0.000001121737831542316554960143915042891649136436171829700469970703125	0.00001243068658219342683172135843872041505164816044270992279052734375	0.0164211206906258178062074648551060818135738372802734375	0.217479720366093143280039612363907508552074432373046875	-1.459205040290215	19.992030452251786	eIF4E1;eIF3b;eIF1;eIF3a;eIF4B;eIF4G1;eIF3f1;eIF1A;eIF4G2;eIF3c;eIF4H1;mxt;eIF3j;eIF3i;eIF3l;NAT1;eIF5B;eIF4A;eIF2beta
