Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
neuron projection morphogenesis (GO:0048812)	91/180	0.00000000000000000000000000000000000073948484175019296082494471808234521393562799516715659255979928991658161557919106230689604191742315963953302571098902262747287750244140625	0.00000000000000000000000000000000024804434406135044425282453258708715200799030445245217394215209488684949887032967015174610148076084215063019655644893646240234375	0.00000000024017480512723744941328728324538531457843504313132143579423427581787109375	0.0000000704913053048441934190525607305255473278293720795772969722747802734375	-1.1469160624550665	95.41752680198373	fs(1)h;Nrg;acj6;Fmr1;Khc;ckn;S6k;msn;pum;ssh;ben;lola;Vav;sick;jim;Optix;Nrt;path;usp;Appl;fra;Actbeta;CG16974;beta-Spec;Rac1;TER94;brm;fax;prel;ab;Rfx;chn;fru;tau;vvl;sli;Sema1a;Dark;scro;Tm1;BuGZ;bsk;Snoo;Drgx;Cdk5alpha;dom;Smox;velo;futsch;Abl;Prosap;shot;CG9705;br;tsr;crb;Gclc;pros;oc;EcR;Dhc64C;Ire1;cnc;ena;sn;robo1;Rho1;Mbs;Dlic;kay;babo;Trim9;wit;Arpc1;pdm3;shrb;Mob4;ct;dally;sff;pho;stan;Cul3;Nak;CG4829;cwo;Mical;Scm;Girdin;CG32137;Dscam2
compound eye development (GO:0048749)	92/198	0.00000000000000000000000000000000165757534865576204618874334096754121902393517184669157019016631963276930457457632316791741600159326708308071829378604888916015625	0.000000000000000000000000000000486498364830466159358997580452669698312564635653140094141605612525155974205690154361925170434233223204500973224639892578125	0.00000000519550384147804255120270836639136124990301368598011322319507598876953125	0.00000101658691831587035480331804304654497173032723367214202880859375	-1.1370124361575962	85.82164429507316	dac;ssh;Vav;Spf45;skd;Optix;Hrb98DE;sca;nmo;kirre;Opa1;fra;Doa;Vha100-1;Ras85D;fzr;bchs;neur;Src42A;AP-1sigma;Mad;Su(var)2-10;ey;scrib;dsh;fl(2)d;Hs3st-B;rn;Pka-C1;NetB;Pink1;PDZ-GEF;futsch;bi;Abl;capt;dome;N;alph;sd;tsr;crb;Atx2;Ten-m;rst;fz;oc;Tak1;alphaSnap;Efa6;mam;AP-1gamma;ena;fred;caz;arm;hth;Rho1;tkv;toy;arr;klar;a;kay;Trim9;eff;Arpc1;Afti;Lim1;siz;kibra;LIMK1;RASSF8;hyd;dally;cindr;spen;unk;Nckx30C;Cul3;sns;pyd;Amun;Stat92E;X11L;Scm;Hipk;mbt;Hrb87F;puc;Chc;CkIIalpha
translation (GO:0006412)	94/225	0.000000000000000000000000000010349274470524996600063598419243572728349870604379190967982400538541759070043472845679133342855493538081645965576171875	0.00000000000000000000000000188347084262884741940152965729207090526986875000590203717090527401877030934385093274840983212925493717193603515625	0.000000191831288656290793778110025970262686456635492504574358463287353515625	0.00002803050176093767394016990912586351214486057870090007781982421875	-1.1605133796136278	77.45340147367253	RpS24;RpS23;RpS9;eIF4G1;eEF2;RpS21;RpS20;RpS7;RpS8;RpS6;RpL23A;RpL34b;RpS29;RpL35A;RpS27;RpS26;RpS25;RpL27A;CG2017;RpL40;pix;eEF1delta;RpS13;sta;RpS12;RpS11;eEF1beta;RpL39;RpL38;RpL36;RpL35;RpLP2;RpS18;RpS17;RpS16;RpS15;RpL7A;mRpL12;RpL18A;RpLP1;RpS3;RpLP0;RpS4;RpS28b;RpL32;RpS2;RpL31;eIF4E1;RpL29;eIF1A;RpL28;RpL27;eEF1alpha2;RpL26;eEF1alpha1;eEF1gamma;RpL24;RpL13A;mEFTs;RpS3A;RpL37A;eRF1;RpL23;tko;RpS19a;RpL21;CG13364;RpL4;eIF4B;RpL5;RpL19;RpL18;RpL17;RpL3;RpL24-like;eIF4H1;RpL15;RpS30;RpL14;RpL13;RpL36A;RpL8;eIF3m;RpL10Ab;RpL9;RpL6;RpL7;RpS10b;mRpL33;RpS5a;RpL12;RpS27A;RpL11;RpL10
regulation of cellular component organization (GO:0051128)	42/71	0.0000000000000000000033194616125506387569080174196990957212752800086505653508564019082971441321205929853022098541259765625	0.00000000000000000025980319554229666370194056807626738327176998327860545263956471018218508106656372547149658203125	0.0000008580275019167574190271318389233723422648836276493966579437255859375	0.000106034135500028767478027102999504904801142401993274688720703125	-1.6418664576743114	77.4213661798949	eIF4E1;Pka-C1;Rab21;Fmr1;Khc;Rab4;Vav;alpha-Spec;CG9328;mgl;AP-2alpha;cnc;beta-Spec;Rac1;enc;Synd;TER94;par-1;pix;Pdk1;Atg1;Rala;bchs;stau;stmA;vap;Syt1;Syx1A;mxt;Cip4;Pten;Rok;Paip2;Rop;hfp;BicD;scrib;nsl1;Nak;step;bic;RtGEF
dendrite morphogenesis (GO:0048813)	70/141	0.0000000000000000000000000005148546712720717305643856797539024421478235773596360871252021032930942996165557534737899914034642279148101806640625	0.0000000000000000000000000805919178764549652406645489069167425506803234174719394775347556714628800833555288818388362415134906768798828125	0.000000050569409689795159761562426577186091236626452882774174213409423828125	0.000009005645572604818312688855497238904490586719475686550140380859375	-1.1739904712929088	73.76612765006628	fs(1)h;Nrg;acj6;Fmr1;Khc;S6k;pum;lola;tup;jim;Optix;path;Sema2a;Sema2b;usp;fra;Actbeta;Rac1;TER94;brm;prel;drl;ab;Rfx;chn;fru;vvl;sli;Sema1a;Dark;scro;Tm1;BuGZ;Snoo;Drgx;NetB;dom;Smox;velo;futsch;Abl;Prosap;E(Pc);shot;CG9705;br;Wnt5;pros;EcR;Dhc64C;cnc;ena;sqz;robo1;Rho1;Toll-6;Dlic;kay;babo;wit;shrb;ct;dally;pho;stan;Cul3;Nak;cwo;Mical;Girdin
axon choice point recognition (GO:0016198)	21/28	0.000000000000022801552746003202509890485288766693683197572806164998837630264461040496826171875	0.00000000000092306975599337113716502405221642942587979840940448639230453409254550933837890625	0.0000418787442185943853509462464490553657014970667660236358642578125	0.0025213151647502465325934029038990047411061823368072509765625	-2.322123445877094	72.94242037038741	ab;Trim9;Nedd4;beat-Ia;fru;Abl;lola;PlexA;alpha-Spec;shot;tutl;sli;RhoGAP93B;Sema1a;fra;beta-Spec;Rac1;kra;robo1;drl;eIF2beta
cell morphogenesis involved in neuron differentiation (GO:0048667)	81/160	0.0000000000000000000000000000000053834498381130090643649758752399060852943994960458065421834907962876754183278262788875205557825864843835006467998027801513671875	0.00000000000000000000000000000126403402198893444921616661092192887520254500737746124719927324789157704021698024228481660458101032418198883533477783203125	0.00000000226143955153647874468237269200178440886617181604378856718540191650390625	0.0000005309860067007652161997382535274514481216101557947695255279541015625	-0.9652222679254641	71.71792435961854	fs(1)h;Nrg;acj6;Fmr1;Khc;ckn;S6k;msn;pum;ssh;ben;lola;Vav;sick;jim;Optix;Nrt;path;usp;fra;Actbeta;Bsg;Ras85D;beta-Spec;Rac1;Fas2;TER94;brm;fax;prel;ab;Rfx;chn;fru;vvl;sli;Sema1a;Dark;scro;Tm1;BuGZ;Snoo;Drgx;Cdk5alpha;dom;Smox;futsch;Abl;shot;CG9705;br;tsr;Gclc;pros;EcR;Dhc64C;cnc;ena;robo1;Rho1;Dlic;cnn;kay;babo;Trim9;wit;Arpc1;pdm3;shrb;ct;dally;sff;pho;stan;Cul3;Nak;cwo;Lar;Mical;Scm;Girdin
embryonic development via the syncytial blastoderm (GO:0001700)	78/166	0.000000000000000000000000000052380230736400292976984736488992960363286918180420356143721876120855577966574367909657894415431655943393707275390625	0.0000000000000000000000000087849129835048487905051906121134052728991602884054890372052638576093135623634733377684824517928063869476318359375	0.00000005369635349934730657279897112800493008677449324750341475009918212890625	0.000009005645572604818312688855497238904490586719475686550140380859375	-1.086753788034754	70.7683455114179	msn;pum;Vav;tup;chic;Nrx-IV;lolal;hep;kirre;Src64B;Ras85D;jar;Rac1;drk;dlg1;ed;Mo25;Rala;Atpalpha;cv-c;chn;Src42A;raw;InR;CG43324;spi;slpr;Rok;Mad;Pkn;Sema1b;cora;KCNQ;scrib;dsh;bsk;stck;PDZ-GEF;Eip63E;mys;Abl;zfh1;N;alph;shot;tws;Hsc70-4;crb;oc;Tak1;EcR;ash1;scyl;Cka;ena;arm;Vha13;Rho1;tkv;sr;Mbs;kay;Inx3;Dab;rhea;l(3)mbt;Smurf;gw;Wee1;Rap1;sns;yrt;pyd;step;Pak;chrb;bic;puc
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	37/64	0.000000000000000002250762462505010735230382497143599631496100430959501903505071140898508019745349884033203125	0.00000000000000013211975654904411320983994197465379147621520054996235860045317167532630264759063720703125	0.0000056357983769587993014477979303311627745642908848822116851806640625	0.000575341503873880925727657409396442744764499366283416748046875	-1.7304817868265747	70.31858190637708	beat-IIIb;beat-IIIc;mys;beat-Va;beat-Vb;beat-Vc;N;caps;kirre;rst;fz;CadN2;beat-VII;Fas1;Fas3;Cals;Fas2;mew;ed;beat-VI;Con;Cad87A;klg;beat-Ia;beat-IIa;beat-IV;beat-IIb;glec;CadN;stan;beat-Ib;sns;beat-Ic;CG34353;kug;Dscam2;Dscam3
vesicle-mediated transport in synapse (GO:0099003)	32/51	0.000000000000000014612146185170724017190660208123021328410430489286482569344371995612164027988910675048828125	0.0000000000000007458547661474099315053478462761726498206888802226799395356238164822570979595184326171875	0.0000069674797317528480204381659268708659737967536784708499908447265625	0.000605912681857618119589392602364341655629687011241912841796875	-1.7855029326130065	69.21444725166211	lqf;lqfR;unc-13;Khc;Dap160;EndoA;Eps-15;AP-2alpha;Syngr;lap;Synd;Miro;stmA;Dab;unc-104;Syt1;Synj;g;stj;CASK;htt;Nlg3;Rop;tweek;Snap25;sesB;shi;fwe;spin;BicD;Nrx-1;sfl
long-term memory (GO:0007616)	43/74	0.0000000000000000000029884520266829717717801932866878793119448340760993859104997956432914207880457979626953601837158203125	0.00000000000000000025060304852327206170225206008592073840879943746084751628189213334962914814241230487823486328125	0.0000009094896614620635809017926663722075630857943906448781490325927734375	0.000106774086255646266240167119310200405379873700439929962158203125	-1.3820551538743058	65.31527896366838	HDAC4;Su(H);Ddc;Tomosyn;dikar;Fmr1;pum;Pkc98E;dome;N;mGluR;G9a;CG4612;Atx2;Nmdar1;Scamp;Appl;Nmdar2;EcR;eas;Src64B;hiw;Nf1;pxb;kra;arm;Ptp10D;arr;stau;sra;mld;mura;Tob;klg;neur;CASK;wnd;svr;CaMKII;Mob2;Stat92E;bsk;CG1910
oogenesis (GO:0048477)	86/216	0.0000000000000000000000001580025886245184023403091976749998975964782269186692127343035662516250450249088999044033698737621307373046875	0.000000000000000000000021822945770021717359023092044600026392236156774871744807166133728326684604326146654784679412841796875	0.00000302213923541259733149201734125899321270480868406593799591064453125	0.000337903948797560883636481587899424994247965514659881591796875	-1.0866140831165962	62.05347265716903	raptor;Pfdn2;Sxl;bel;S6k;msn;pum;Rbfox1;Hrb98DE;sgg;Eip74EF;Pcyt1;Su(var)3-3;Src64B;Doa;msps;jar;chb;brm;qm;ctp;tho2;snRNP-U1-70K;Rack1;InR;brat;mts;Chd1;kek1;sesB;dsh;Tm1;Top1;kug;endos;Nacalpha;Pka-C1;Eip75B;mdy;lqfR;dom;PDZ-GEF;sqd;capt;Hsp83;capu;N;SmD3;br;kuz;crb;S;EcR;ash1;Dhc64C;loqs;kra;enc;arm;sqz;twin;sima;Mbs;cact;Dlic;stau;JIL-1;eff;hts;LIMK1;BEAF-32;pAbp;shrb;Bruce;ari-1;ct;dally;spir;Axn;spin;BicD;nsl1;Stat92E;Lar;da;eIF4A
regulation of cell morphogenesis involved in differentiation (GO:0010769)	24/39	0.0000000000003103009843651292809347533818539688628521285018724285009739105589687824249267578125	0.000000000010714510460137110129836045742897691034067886306502259685657918453216552734375	0.000119445989616867665806566878305972068119444884359836578369140625	0.006019668602413983000964936564969320897944271564483642578125	-2.0538010032057468	59.15200256631545	Dlic;Trim9;unc-104;LIMK1;Fmr1;Nedd4;cv-c;ssh;fry;vvl;Rok;tutl;sif;trio;fra;CadN;wts;RhoGEF2;stan;Pak;Rac1;Pak3;Dscam1;Rho1
eye morphogenesis (GO:0048592)	45/114	0.000000000000073242696864280380674817515267743062311778419470886802855602581985294818878173828125	0.000000000002773771810279521331707236879586777797933316858092211987241171300411224365234375	0.000767452398000261176540248708732860905001871287822723388671875	0.023102285006469401584805467564365244470536708831787109375	-1.936357007882295	58.565113547001104	bi;Khc;rdx;Vav;Spf45;dome;N;alph;Optix;Hrb98DE;sd;tsr;crb;kirre;Ten-m;rst;pros;fz;oc;Opa1;alphaSnap;Efa6;fred;Fas2;arm;Rho1;tkv;fzr;arr;klar;eff;Arpc1;siz;kibra;beat-Ia;Mad;cindr;ey;dsh;Cul3;sns;pyd;Hs3st-B;cic;Hrb87F
eye development (GO:0001654)	69/140	0.00000000000000000000000000217699158891447937182934688413083263328232843360965464853555465425343873157870699941440761904232203960418701171875	0.0000000000000000000000003194735156731998275475756672520455750933570049268698968348839182097680111649395939821260981261730194091796875	0.0000000781521686188923367681605420577428677830766901024617254734039306640625	0.00001223341946114394628605630266360293489924515597522258758544921875	-0.9355957390474985	57.43795663309701	dac;rdx;ssh;skd;Optix;sca;exd;nmo;fra;Pcyt1;Doa;Gug;Vha100-1;Ras85D;bchs;neur;chn;Src42A;AP-1sigma;Syn2;Su(var)2-10;ey;scrib;fl(2)d;trx;rn;cic;Pka-C1;NetB;Pink1;PDZ-GEF;futsch;wds;Abl;capt;N;tsr;Atx2;rst;Tak1;mam;AP-1gamma;ena;caz;hth;toy;a;kay;Trim9;Afti;Lim1;LIMK1;RASSF8;hyd;dally;cindr;spen;unk;Nckx30C;mbl;Amun;Stat92E;X11L;Scm;Hipk;mbt;puc;Chc;CkIIalpha
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	68/179	0.00000000000000000037283198205128348907649984739905506139653915605259378203417686137299824622459709644317626953125	0.000000000000000023037091943589832156621051105313359938336659169812702108171009740544832311570644378662109375	0.00010183020556477233634594392608363477847888134419918060302734375	0.005434030060592850465417402716639116988517343997955322265625	-1.3452691731668853	57.0840208371086	Su(H);fs(1)h;bru3;msi;e(y)3;bru2;Sxl;Pop2;Fmr1;pum;Optix;Rbfox1;Dsp1;lolal;usp;Pc;CG8677;Gug;MBD-like;Hsf;pan;crol;bin3;Su(var)205;brat;Rga;Paip2;nvy;Nos;Tgi;Pcl;Smr;rn;cic;MESR4;eIF4EHP;Not3;sqd;RpL13A;CG13928;d4;sd;kis;EcR;CG12071;Unr;CG32767;kra;twin;su(sable);Sin3A;Lim1;Acf;gro;Asx;rhea;tth;Sox102F;ph-p;Eip78C;zld;AGO1;pho;CG12384;salm;ph-d;Not1;Scm
