Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of cell communication (GO:0010646)	5/38	0.0000251361108525167186518618767099297883760300464928150177001953125	0.000632126639587364948062730984901236297446303069591522216796875	0.00090846272793172234971681433535195537842810153961181640625	0.0268193996637234588487075370721868239343166351318359375	-2.0687959795053676	21.911042459383957	SKIP;pum;cpx;Nlg4;Nlg3
axon choice point recognition (GO:0016198)	4/28	0.000121962508389243540359546391638190243611461482942104339599609375	0.00207031357990740925989481269198222435079514980316162109375	0.002304592614994163506103586058770815725438296794891357421875	0.050478012438097963343608398645301349461078643798828125	-2.4041796941486124	21.665979039628233	ab;Trim9;beat-Ia;fru
sodium ion export (GO:0071436)	2/9	0.002935565004076848456826542843600691412575542926788330078125	0.0174846371734050896884493653260506107471883296966552734375	0.01541934113171309315981627463543190970085561275482177734375	0.11955956641620317515428695287482696585357189178466796875	-3.622271099538219	21.120938778529815	nrv3;Atpalpha
G-protein coupled glutamate receptor signaling pathway (GO:0007216)	2/7	0.0017334135010616384155179847681438332074321806430816650390625	0.01279334529587883122203617602963277022354304790496826171875	0.01032925269403048122718313805989964748732745647430419921875	0.11430616580591894393403862295599537901580333709716796875	-3.3136939875202795	21.06734863888521	inaE;mGluR
regulation of regulated secretory pathway (GO:1903305)	2/8	0.00229716976721401795746846374868255225010216236114501953125	0.01544334922711206210810264138899583485908806324005126953125	0.0127627328682901157452800333658160525374114513397216796875	0.11955956641620317515428695287482696585357189178466796875	-3.416866566865911	20.76114589581393	Syt1;Sytbeta
sodium ion export from cell (GO:0036376)	2/9	0.002935565004076848456826542843600691412575542926788330078125	0.0174846371734050896884493653260506107471883296966552734375	0.01541934113171309315981627463543190970085561275482177734375	0.11955956641620317515428695287482696585357189178466796875	-3.4374655020254528	20.043364073672862	nrv3;Atpalpha
positive regulation of clathrin-dependent endocytosis (GO:2000370)	2/11	0.00443063589447494944606464883918306441046297550201416015625	0.0233209439716937257103257508106253226287662982940673828125	0.0213679730063301154263655234899488277733325958251953125	0.140862657002894631208533837707364000380039215087890625	-3.6909438635785947	20.00200787644562	CASK;Pkc53E
neuromuscular process (GO:0050905)	2/9	0.002935565004076848456826542843600691412575542926788330078125	0.0174846371734050896884493653260506107471883296966552734375	0.01541934113171309315981627463543190970085561275482177734375	0.11955956641620317515428695287482696585357189178466796875	-3.2950279603410926	19.21283137332827	Calx;Atpalpha
sodium ion homeostasis (GO:0055078)	2/11	0.00443063589447494944606464883918306441046297550201416015625	0.0233209439716937257103257508106253226287662982940673828125	0.0213679730063301154263655234899488277733325958251953125	0.140862657002894631208533837707364000380039215087890625	-3.4717415329315537	18.814103940164582	nrv3;Atpalpha
negative regulation of synaptic transmission (GO:0050805)	3/17	0.0004812755732457915766771272547686066900496371090412139892578125	0.00616577574026212250901668454616810777224600315093994140625	0.004967775657394112899523097581777619780041277408599853515625	0.08031237312787149751347470783002790994942188262939453125	-2.380579257337165	18.185412859914024	jeb;cpx;Rdl
regulation of synaptic transmission, glutamatergic (GO:0051966)	2/9	0.002935565004076848456826542843600691412575542926788330078125	0.0174846371734050896884493653260506107471883296966552734375	0.01541934113171309315981627463543190970085561275482177734375	0.11955956641620317515428695287482696585357189178466796875	-3.09846754039116	18.066715999309498	mGluR;Ih
potassium ion import (GO:0010107)	3/17	0.0004812755732457915766771272547686066900496371090412139892578125	0.00616577574026212250901668454616810777224600315093994140625	0.004967775657394112899523097581777619780041277408599853515625	0.08031237312787149751347470783002790994942188262939453125	-2.342495946265432	17.894491760447387	nrv3;Atpalpha;kcc
maintenance of presynaptic active zone structure (GO:0048790)	2/10	0.0036471852057502322265458705174978604190982878208160400390625	0.0202969725323635490077389675889207865111529827117919921875	0.018290527980214875414244346529812901280820369720458984375	0.1254471565511706965256877310821437276899814605712890625	-3.174560240755229	17.82134496339201	Ten-m;Ten-a
inter-male aggressive behavior (GO:0002121)	3/20	0.000790537865482865182049920793616593073238618671894073486328125	0.00777935087917196350926207770726250601001083850860595703125	0.007424562793137738647697432270433637313544750213623046875	0.10726123694767074334688317094332887791097164154052734375	-2.456873830359575	17.548951029263435	CG43759;5-HT1A;Rdl
glutamate receptor signaling pathway (GO:0007215)	2/9	0.002935565004076848456826542843600691412575542926788330078125	0.0174846371734050896884493653260506107471883296966552734375	0.01541934113171309315981627463543190970085561275482177734375	0.11955956641620317515428695287482696585357189178466796875	-2.9471210363293903	17.184236428125367	inaE;mGluR
axonal defasciculation (GO:0007414)	3/13	0.00020801354316111393444495292204265979307820089161396026611328125	0.0033628856144380082048017666096484390436671674251556396484375	0.00256990868027844043819385433380375616252422332763671875	0.054530249809658155879521501674389583058655261993408203125	-1.9807717222467747	16.79279918040435	beat-Ia;beat-Ic;Ptp99A
dendrite morphogenesis (GO:0048813)	10/141	0.000000779201027327161932045478109909453223735908977687358856201171875	0.000035271833170342866054826347355088955737301148474216461181640625	0.0003297035824764160964923942476190177330863662064075469970703125	0.011193436625074326684625702910125255584716796875	-1.1739904712929088	16.512172182261608	br;ct;ab;NetB;Toll-6;pros;Sema2b;fru;pum;jim
maintenance of synapse structure (GO:0099558)	2/10	0.0036471852057502322265458705174978604190982878208160400390625	0.0202969725323635490077389675889207865111529827117919921875	0.018290527980214875414244346529812901280820369720458984375	0.1254471565511706965256877310821437276899814605712890625	-2.930574246587086	16.451656490486485	Ten-m;Ten-a
postsynaptic membrane assembly (GO:0097104)	2/8	0.00229716976721401795746846374868255225010216236114501953125	0.01544334922711206210810264138899583485908806324005126953125	0.0127627328682901157452800333658160525374114513397216796875	0.11955956641620317515428695287482696585357189178466796875	-2.660162416104449	16.163352869223317	Nlg4;Nlg3
female gonad development (GO:0008585)	2/14	0.007198314042457572108080210426805933821015059947967529296875	0.033942050241865910631400282682079705409705638885498046875	0.031757978225397685834163752360836951993405818939208984375	0.176751370615123193363871223482419736683368682861328125	-3.2755245082618596	16.161138020506314	ct;bab2
cellular potassium ion homeostasis (GO:0030007)	2/9	0.002935565004076848456826542843600691412575542926788330078125	0.0174846371734050896884493653260506107471883296966552734375	0.01541934113171309315981627463543190970085561275482177734375	0.11955956641620317515428695287482696585357189178466796875	-2.744845723292404	16.00479833924053	nrv3;Atpalpha
ganglion mother cell fate determination (GO:0007402)	2/10	0.0036471852057502322265458705174978604190982878208160400390625	0.0202969725323635490077389675889207865111529827117919921875	0.018290527980214875414244346529812901280820369720458984375	0.1254471565511706965256877310821437276899814605712890625	-2.834925389457063	15.91470297598559	pros;brat
neuron projection morphogenesis (GO:0048812)	11/180	0.000000957875529288358423224522715522244453723033075220882892608642578125	0.0000406498427741747102282486581170672934604226611554622650146484375	0.000552670067442201894125641814525806694291532039642333984375	0.0170574079906025029285121519251333666034042835235595703125	-1.1350555715213184	15.730222115023443	br;ct;ab;pros;Trim9;Appl;fru;pum;Dscam2;pdm3;jim
eye-antennal disc development (GO:0035214)	5/54	0.000140519301650120112361086466279402884538285434246063232421875	0.002327136727327598804404562571335191023536026477813720703125	0.003769165800649363316787709976551923318766057491302490234375	0.06562214304207482362674141995739773847162723541259765625	-1.767408084030908	15.677202565462823	bab1;ct;bab2;chinmo;toy
regulation of stem cell proliferation (GO:0072091)	3/25	0.001541675407940339657952844021338023594580590724945068359375	0.012172065139435937763945361211881390772759914398193359375	0.012879057272148754231810841019978397525846958160400390625	0.11955956641620317515428695287482696585357189178466796875	-2.408675651628083	15.595899115209036	pros;Mmp2;brat
positive regulation of neuroblast proliferation (GO:0002052)	2/13	0.00620754703381103112302952240497688762843608856201171875	0.03076587179531160842760328932854463346302509307861328125	0.0281094695324470601749400344715468236245214939117431640625	0.16596808532636131428006365240435115993022918701171875	-3.0038373003011016	15.265469510732412	pros;zld
axon development (GO:0061564)	5/66	0.0003631134538846052250971041530647198669612407684326171875	0.0049310807037529387486518572814020444639027118682861328125	0.0082818549803750050875006394335287041030824184417724609375	0.1124675906334925701290927690934040583670139312744140625	-1.9085189374629306	15.116987691249026	pros;Trim9;Con;pdm3;Ptp99A
regulation of clathrin-dependent endocytosis (GO:2000369)	2/12	0.00528454188146564550476735888651091954670846462249755859375	0.0267776413247400972561518273096226039342582225799560546875	0.0246435795615808465874874144674322451464831829071044921875	0.1507476623631837375771880260799662210047245025634765625	-2.829017205669641	14.832450489212635	Pkc53E;brat
regulation of terminal button organization (GO:2000331)	3/26	0.00173097899395243727017901225195828374125994741916656494140625	0.01279334529587883122203617602963277022354304790496826171875	0.014182109339299094064035244855404016561806201934814453125	0.11955956641620317515428695287482696585357189178466796875	-2.3111797541602024	14.696949536035255	Ten-m;CASK;Ten-a
regulation of photoreceptor cell differentiation (GO:0046532)	3/25	0.001541675407940339657952844021338023594580590724945068359375	0.012172065139435937763945361211881390772759914398193359375	0.012879057272148754231810841019978397525846958160400390625	0.11955956641620317515428695287482696585357189178466796875	-2.249231500790514	14.563516490636028	pros;sdk;tinc
eye photoreceptor cell fate commitment (GO:0042706)	2/10	0.0036471852057502322265458705174978604190982878208160400390625	0.0202969725323635490077389675889207865111529827117919921875	0.018290527980214875414244346529812901280820369720458984375	0.1254471565511706965256877310821437276899814605712890625	-2.590513466068134	14.542623421797002	br;hth
cellular monovalent inorganic cation homeostasis (GO:0030004)	2/12	0.00528454188146564550476735888651091954670846462249755859375	0.0267776413247400972561518273096226039342582225799560546875	0.0246435795615808465874874144674322451464831829071044921875	0.1507476623631837375771880260799662210047245025634765625	-2.747729725442595	14.40626272215198	nrv3;Atpalpha
compound eye photoreceptor cell differentiation (GO:0001751)	6/73	0.000058804719232159277674844288785749313319684006273746490478515625	0.0013309468119545382787383136502512570586986839771270751953125	0.0026682221128272042183493528710869213682599365711212158203125	0.05490069135180823678421546674144337885081768035888671875	-1.475830351738645	14.376489155462977	br;Ten-m;jeb;mbl;klg;hth
rhodopsin mediated signaling pathway (GO:0016056)	2/14	0.007198314042457572108080210426805933821015059947967529296875	0.033942050241865910631400282682079705409705638885498046875	0.031757978225397685834163752360836951993405818939208984375	0.176751370615123193363871223482419736683368682861328125	-2.89889228645395	14.302869122119255	rdgA;Cam
negative regulation of cellular amide metabolic process (GO:0034249)	4/45	0.00078520462062567374962596122855984503985382616519927978515625	0.00777935087917196350926207770726250601001083850860595703125	0.0107740715928995763051023715206611086614429950714111328125	0.11430616580591894393403862295599537901580333709716796875	-1.991442618042694	14.237950852966414	Rbfox1;bru3;pum;brat
regulation of neuromuscular junction development (GO:1904396)	5/42	0.000041343260308865487063188781657885328968404792249202728271484375	0.0010025740624899880104603511199456988833844661712646484375	0.00136797778405152903498376293356386668165214359760284423828125	0.035725265975807239671180326467947452329099178314208984375	-1.4083479862104522	14.21530284068023	nwk;CASK;pum;DIP-gamma;brat
positive regulation of translational initiation (GO:0045948)	1/7	0.06298982126957815286250053077310440130531787872314453125	0.1454764919797400246626040143382851965725421905517578125	0.133226713224682546954369399827555753290653228759765625	0.3413620312436205228578955939156003296375274658203125	-5.049117709104403	13.95971042850328	bol
regulation of imaginal disc-derived wing size (GO:0044719)	3/27	0.00193418923174340745378685380018168871174566447734832763671875	0.01368035925368514364730554433435827377252280712127685546875	0.0155573387876348188940678340941303758881986141204833984375	0.11955956641620317515428695287482696585357189178466796875	-2.2191707220205976	13.865527448804093	ab;zld;fru
regulation of transcription, DNA-templated (GO:0006355)	20/623	0.000001411426582350387906250534404695162749021619674749672412872314453125	0.0000532421471897729663602834293545384980461676605045795440673828125	0.0091824086648367130025771842838366865180432796478271484375	0.11430616580591894393403862295599537901580333709716796875	-1.0161468780732104	13.688422739446255	bab1;ab;bab2;Lim1;mamo;fru;pum;luna;jim;Rbfox1;Pdp1;br;ct;pros;zld;chinmo;Eip93F;rn;hth;toy
transmembrane transport (GO:0055085)	6/75	0.000068503614429511899028106547415717386684264056384563446044921875	0.00140951376356480560965434012388186602038331329822540283203125	0.00302691675256304588981226544319724780507385730743408203125	0.055042681666727377720604863498010672628879547119140625	-1.4274543195800489	13.687322817137106	nAChRbeta1;nAChRalpha3;shakB;GluClalpha;nAChRalpha6;Rdl
regulation of synapse organization (GO:0050807)	4/44	0.000720569657795849479765826206545398235903121531009674072265625	0.007704814145314574543033092624000346404500305652618408203125	0.0100295069197112902970037140448766876943409442901611328125	0.11430616580591894393403862295599537901580333709716796875	-1.8608662097746982	13.464238782871181	Ten-m;CASK;DIP-gamma;Ten-a
sensory organ development (GO:0007423)	9/143	0.000007502636874653805776325642129531701129963039420545101165771484375	0.00021226210157874723948902284664796979996026493608951568603515625	0.00145807188898099148767484312116948785842396318912506103515625	0.0366678078747441904550186109190690331161022186279296875	-1.1376540914582078	13.424609536772268	ab;Ten-m;pros;mbl;fred;rn;hth;ed;toy
long-term memory (GO:0007616)	6/74	0.000063506462576309354040038357425146386958658695220947265625	0.001347527752791064133142118208752435748465359210968017578125	0.0028433320946347740397486258956405436038039624691009521484375	0.055042681666727377720604863498010672628879547119140625	-1.3772454542810457	13.31020811451975	Tomosyn;Appl;klg;CASK;pum;mGluR
centripetally migrating follicle cell migration (GO:0060269)	1/6	0.054238905871268332237189468969518202356994152069091796875	0.1379333973280569003438955633100704289972782135009765625	0.11758933465517996952431900581359514035284519195556640625	0.335475454751542889741955377758131362497806549072265625	-4.556934429952518	13.280532877460772	kug
neuromuscular synaptic transmission (GO:0007274)	5/59	0.0002143037520006218729119729093923751861439086496829986572265625	0.0033840057583354008104159493797169488971121609210968017578125	0.005350434499066770814568183567416781443171203136444091796875	0.08448709360154273151355397430961602367460727691650390625	-1.5654202814653224	13.224852357422634	Ten-m;nwk;CASK;cpx;Ten-a
cellular sodium ion homeostasis (GO:0006883)	2/9	0.002935565004076848456826542843600691412575542926788330078125	0.0174846371734050896884493653260506107471883296966552734375	0.01541934113171309315981627463543190970085561275482177734375	0.11955956641620317515428695287482696585357189178466796875	-2.2663075544110973	13.214511502504223	nrv3;Atpalpha
sodium ion transmembrane transport (GO:0035725)	3/27	0.00193418923174340745378685380018168871174566447734832763671875	0.01368035925368514364730554433435827377252280712127685546875	0.0155573387876348188940678340941303758881986141204833984375	0.11955956641620317515428695287482696585357189178466796875	-2.109777777971872	13.18203300046709	para;NaCP60E;CG10804
axonogenesis (GO:0007409)	11/212	0.000004707623142418334246154208722057177283204509876668453216552734375	0.00014529436880463857052932230562447557531413622200489044189453125	0.00195877787588156181131093802605391829274594783782958984375	0.044333672590786014910957391066403943113982677459716796875	-1.0561470296713673	12.955045267481754	NetB;pros;Trim9;robo3;jeb;beat-Ia;beat-Ic;sm;brat;pdm3;caps
inorganic cation transmembrane transport (GO:0098662)	5/79	0.000831337631100418912415139782723372263717465102672576904296875	0.00787446385510699731202777229555067606270313262939453125	0.0163756107167995525186743321910398663021624088287353515625	0.11955956641620317515428695287482696585357189178466796875	-1.8253461054452627	12.946220799049573	para;Nckx30C;NaCP60E;CG10804;Ca-alpha1T
