Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of membrane potential in photoreceptor cell (GO:0016057)	5/9	0.00000024342244753967425851108618596596588901093127788044512271881103515625	0.0000062424334324618691556356940564054269771077088080346584320068359375	0.000076128370794908991714237955772404120580176822841167449951171875	0.0023118984183506572326061156985588240786455571651458740234375	-4.207963424863487	64.0808339863585	Moe;cac;VGlut;SK;Ih
positive chemotaxis (GO:0050918)	6/9	0.00000000298778163788186017533173843559006488401763590445625595748424530029296875	0.000000148707430297499233775213012785643140745150958537124097347259521484375	0.000006465435285673674055471719934740093549407902173697948455810546875	0.0003926901220877589658575512743254876113496720790863037109375	-3.2572752548080874	63.93619166527667	NetB;Ten-m;Sema2b;Con;Fas3;Ten-a
axon development (GO:0061564)	16/66	0.0000000000000462739546983125500152159983004536527426597998513546627918913145549595355987548828125	0.0000000000052129068624884756688603297160655779089732941855572789791040122509002685546875	0.00000001595468629452982534910787291125566778049460481270216405391693115234375	0.000001841170798388741746025375027595583077300034346990287303924560546875	-2.066705339241872	63.45652813664058	Trim9;Con;futsch;lola;sick;pdm3;shot;tutl;Ptp99A;dally;pros;sff;CadN;stan;Fas3;fax
regulation of neuromuscular synaptic transmission (GO:1900073)	10/24	0.000000000006142950848497291392773212159872042400533820316610444933758117258548736572265625	0.00000000050635466279756245862436175373517098508013845048481016419827938079833984375	0.00000013895273770939325558279923110427400700928046717308461666107177734375	0.0000123347276397415246489662477014093155958107672631740570068359375	-2.4514887979932727	63.286938328769644	Alk;Tomosyn;Syt1;jeb;VGlut;slo;Nrx-1;CASK;dysc;Syp
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	12/29	0.000000000000049354871742080001509373743653199101321586532431506810780774685554206371307373046875	0.0000000000052129068624884756688603297160655779089732941855572789791040122509002685546875	0.00000000800523992399025600775339041488554148173761859652586281299591064453125	0.00000102644965247608391199492065826159858943356084637343883514404296875	-1.9717618853748424	60.41427134362592	kirre;beat-VI;beat-IIIb;beat-IIIc;beat-Ia;beat-Ib;beat-VII;beat-Ic;beat-IIa;beat-IV;beat-Vc;beat-IIb
action potential (GO:0001508)	6/7	0.000000000256889896021487640771412531051740187060250519834880833514034748077392578125	0.000000015602681053094567931576947049203407669182297468069009482860565185546875	0.00000235158834408053941714112321237362124293213128112256526947021484375	0.0001696083093168088942910565197763617106829769909381866455078125	-2.59256294986072	57.24994349251796	Shab;para;sesB;Sh;NaCP60E;Ca-alpha1T
axonogenesis (GO:0007409)	34/212	0.000000000000000000000296902949871654664430818663786383669756227763543718040125242267623928427155988174490630626678466796875	0.0000000000000000000713004104120947288075970535514067546225360606510561777525436522040536146960221230983734130859375	0.0000000000032395068466708807578680060624831750265735508254039132225443609058856964111328125	0.00000000053405584300831370776174071576618794521262856278553954325616359710693359375	-1.0837054810783584	53.71780351389566	Alk;NetB;jeb;futsch;lola;sick;shot;tutl;kuz;pros;fz;dnc;Fas1;sm;Fas3;fax;tai;fz2;Trim9;hdc;beat-Ia;InR;pdm3;dally;Sema1a;sff;spen;Pka-R2;Sh;SoxN;CadN;stan;beat-Ic;Lar
G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	9/31	0.0000000030927021898959980814275582045903834060851522735902108252048492431640625	0.000000148707430297499233775213012785643140745150958537124097347259521484375	0.0000069700017231868637005071966117331072609886177815496921539306640625	0.000402169099427882015783397573471802388667128980159759521484375	-2.497831051435058	48.943052725958886	Oamb;5-HT7;Octbeta1R;DopEcR;5-HT1A;AstC-R2;5-HT1B;mAChR-B;TyrR
regulation of neurotransmitter transport (GO:0051588)	6/14	0.000000098789513886110448444773947905550581793931996799074113368988037109375	0.00000271435950058503491048324772483280042933984077535569667816162109375	0.000043209440725967642230563592331549216396524570882320404052734375	0.00160850627734731156485981085069170148926787078380584716796875	-2.9623649640160923	47.783759661301346	cac;CASK;cpx;Frq2;Frq1;Dys
regulation of secretion by cell (GO:1903530)	8/25	0.0000000100221287310085196296574245092801669354543037115945480763912200927734375	0.000000428353205762364142757656938764743159708814346231520175933837890625	0.000012661603131798456094224240853218788060985389165580272674560546875	0.000664158637004337169991441403027465639752335846424102783203125	-2.4447450706751064	45.028464513559086	Tomosyn;cac;Rab26;CASK;cpx;Frq2;Frq1;Dys
synaptic target recognition (GO:0008039)	13/47	0.00000000000179490367194798612268007936640166926950575032595480706731905229389667510986328125	0.0000000001593322182636904530653287619760822939329880654213411617092788219451904296875	0.0000000992504139259651100225511082160434472854149134946055710315704345703125	0.000009544581472546978916505870660369481583984452299773693084716796875	-1.6623647644112929	44.96043338496884	ab;NetB;Con;beat-IIIc;hig;tutl;Fur1;Ten-m;Sema1a;Sema2b;Fas3;Ten-a;fz2
regulation of calcium ion-dependent exocytosis (GO:0017158)	5/11	0.00000086579462583519409445077970322035554318063077516853809356689453125	0.00001959072545517282607527125015689506426497246138751506805419921875	0.00015683070930181717910455174713746373527101241052150726318359375	0.004113241784870386684447307601431020884774625301361083984375	-3.0630999007897732	42.75970484512193	Fife;Syt1;Cadps;Rim;Sytbeta
axon choice point recognition (GO:0016198)	8/28	0.000000027443414934320697577722363469550359571513808987219817936420440673828125	0.00000098258840338722713684573017989265508731477893888950347900390625	0.00002519775278523708590358055892099997663535759784281253814697265625	0.0009973659883083488449095899142093912814743816852569580078125	-2.440649137824843	42.49448283101193	ab;Sema1a;Trim9;beat-Ia;fru;lola;shot;tutl
compound eye photoreceptor development (GO:0042051)	17/78	0.00000000000004968975345526276192224153858587612375848595325233958419630653224885463714599609375	0.0000000000052129068624884756688603297160655779089732941855572789791040122509002685546875	0.000000022097723487500324823480665563900371406447220579138956964015960693359375	0.0000023182520822341249144382495372962438295871834270656108856201171875	-1.366243771847298	41.852114928769474	klar;Alk;Moe;aop;jeb;dysc;lola;Cam;tutl;Ten-m;mbl;Mob2;CadN;CadN2;stan;Lar;eys
regulation of axon extension (GO:0030516)	6/16	0.0000002553453209520627932905038025290789249766021384857594966888427734375	0.0000064058369647539232521354403415703160362681956030428409576416015625	0.00007842630683313280589956384414307422048295848071575164794921875	0.0023206143098829551570105866886706280638463795185089111328125	-2.6757918490386112	40.62025687893006	kuz;fz;CadN;stan;Lar;shot
presynapse assembly (GO:0099054)	4/10	0.00002169433821271205749020745401356435877460171468555927276611328125	0.0003016297144273459855841335031101380081963725388050079345703125	0.0010897240824516173963998344476067359209991991519927978515625	0.02028292888950268546555122384233982302248477935791015625	-3.759148750060681	40.36746564209593	Fife;Nrx-1;Nlg4;Nlg3
potassium ion transport (GO:0006813)	7/19	0.0000000280982818992881218178193762115280041058440474444068968296051025390625	0.00000098258840338722713684573017989265508731477893888950347900390625	0.00002135180289317927841631801488819775158845004625618457794189453125	0.000938179568065870849759291250080650570453144609928131103515625	-2.2746202367131585	39.5500899400837	Shab;Shawl;Sh;Elk;slo;SK;eag
adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189)	9/29	0.0000000015871341737628510626028496767643549691939597323653288185596466064453125	0.000000083252401660105913475690294321684969958141664392314851284027099609375	0.0000044175675173477210768411584107528966569589101709425449371337890625	0.000283215161945515013497409739784416160546243190765380859375	-1.9365043108717233	39.23616422420959	CG43373;5-HT7;Octbeta1R;Octbeta2R;Pdfr;DopEcR;rk;Octbeta3R;TyrR
cAMP-mediated signaling (GO:0019933)	8/26	0.0000000142453352181008414474816143615275298994760078130639158189296722412109375	0.0000005479705613896123117623833571887548288259495166130363941192626953125	0.00001606309934435804564014683981643116794657544232904911041259765625	0.000772367360141215934972447332285128140938468277454376220703125	-2.1576029992742827	38.98106026797763	CG43373;Octbeta1R;Octbeta2R;Pdfr;DopEcR;dnc;rk;Octbeta3R
neuron projection extension (GO:1990138)	8/31	0.0000000663741849462777612202475500426113175223008511238731443881988525390625	0.00000201567919547380360118979912564807221997398301027715206146240234375	0.000046783289536357985731983288868462977916351519525051116943359375	0.00163594880357496343104006797375404858030378818511962890625	-2.3044254241553155	38.08744578803825	fz;Sh;hdc;CadN;dnc;Lar;tai;fz2
postsynaptic membrane organization (GO:0001941)	5/14	0.00000358452353208869786886192447539212224683069507591426372528076171875	0.000070110850102209442791072191436541061193565838038921356201171875	0.0003831139967801091661230017404449199602822773158550262451171875	0.008842271045684919894558362329917144961655139923095703125	-3.0035487901725153	37.66115286801158	Ten-m;Nlg4;Ten-a;Nlg3;Fur1
jump response (GO:0007630)	3/7	0.0002047032801895150712183368835184182898956350982189178466796875	0.0021091748690955391433432541958836736739613115787506103515625	0.00417018678468493442235143220386817120015621185302734375	0.052883467577213343069342244007202680222690105438232421875	-4.205354387045171	35.72006586312048	Atpalpha;shakB;nAChRalpha7
negative regulation of synaptic transmission (GO:0050805)	6/17	0.000000388518155899640117191540245045189294614829123020172119140625	0.000009539360678897545301499309722270680822475696913897991180419921875	0.0001030334419933340100138108308414075509062968194484710693359375	0.00283096647762636800804703085532310069538652896881103515625	-2.38693867822929	35.233425040486516	Alk;jeb;slo;dysc;cpx;Rdl
axon extension (GO:0048675)	9/36	0.0000000133155864400501269264588701771341583413033049509976990520954132080078125	0.0000005396320109132260914078216794409481593675081967376172542572021484375	0.0000193851138842391547563968889900110070811933837831020355224609375	0.00089481685689647943830749010629688200424425303936004638671875	-1.9304588295196525	35.00757857610441	fz;Sh;hdc;CadN;CadN2;dnc;Lar;tai;fz2
R7 cell development (GO:0045467)	7/22	0.000000090677303732518591897408095046928533378149950294755399227142333984375	0.0000025522343538372305451144249344164194326367578469216823577880859375	0.0000463122356492589966532082146333237915314384736120700836181640625	0.00163594880357496343104006797375404858030378818511962890625	-2.1462728167891005	34.8038714538994	Ten-m;aop;CadN;CadN2;lola;Lar;tutl
presynaptic membrane assembly (GO:0097105)	3/9	0.000477982104019182758337935812420482761808671057224273681640625	0.0040858618373195328132840842272344161756336688995361328125	0.007260405667771638489604857369386081700213253498077392578125	0.07548205532079703405923254422305035404860973358154296875	-4.228589823060477	32.33153250850034	Nrx-1;Nlg4;Nlg3
male courtship behavior, veined wing vibration (GO:0016545)	6/24	0.000003788876145195449910243502833484541270081535913050174713134765625	0.0000728727178592591538948408658171729257446713745594024658203125	0.00049361246190795225220748765337930308305658400058746337890625	0.01074771284984484855107300660392866120673716068267822265625	-2.5816557600504657	32.227947658383115	Moe;5-HT7;para;cac;slo;fru
negative regulation of neuromuscular synaptic transmission (GO:1900074)	4/10	0.00002169433821271205749020745401356435877460171468555927276611328125	0.0003016297144273459855841335031101380081963725388050079345703125	0.0010897240824516173963998344476067359209991991519927978515625	0.02028292888950268546555122384233982302248477935791015625	-2.947725985151508	31.65403535201848	Alk;jeb;slo;dysc
synaptic transmission, cholinergic (GO:0007271)	3/10	0.0006735340036319349688032076528543257154524326324462890625	0.0053236865766524178733565264565186225809156894683837890625	0.0091984897758675965295793730547302402555942535400390625	0.088458810011260047279080254156724549829959869384765625	-4.188942789752749	30.59173221918792	nAChRbeta1;nAChRalpha7;nAChRalpha6
nervous system development (GO:0007399)	26/246	0.000000000000743172724033579920196575836237852193989772420223971494124270975589752197265625	0.00000000007146844362789593552427178176048743786508143926994307548739016056060791015625	0.00000252007920916028794937964636890814773551028338260948657989501953125	0.00017106890631593952949163206511684620636515319347381591796875	-1.0807038282672854	30.181732150298945	GlcAT-P;futsch;sick;zfh2;kuz;pros;Appl;Gfrl;mam;inaE;CG15765;tou;hth;sr;fru;InR;Imp;vvl;mirr;numb;Sema1a;spen;SoxN;mbl;Nrx-1;Lar
synaptic vesicle membrane organization (GO:0048499)	2/6	0.0048226904642728329886125493430881761014461517333984375	0.0225319222500844108802997567408965551294386386871337890625	0.029405426857379381166968101979364291764795780181884765625	0.17401980817136308843373626586981117725372314453125	-5.566657016543137	29.694904998144853	Ten-m;Ten-a
neuromuscular synaptic transmission (GO:0007274)	11/59	0.0000000089560590951864936468081041507673101254027869799756444990634918212890625	0.0000003975112383017389784659501202057629853925391216762363910675048828125	0.00002592805862153419797192129003793326091908966191112995147705078125	0.0009973659883083488449095899142093912814743816852569580078125	-1.5923536061470627	29.50780203214465	Ten-m;nwk;Rim;cv-c;Nrx-1;stj;CASK;cpx;Slob;Ten-a;Dys
membrane assembly (GO:0071709)	3/9	0.000477982104019182758337935812420482761808671057224273681640625	0.0040858618373195328132840842272344161756336688995361328125	0.007260405667771638489604857369386081700213253498077392578125	0.07548205532079703405923254422305035404860973358154296875	-3.7531172778220645	28.6960992561569	Nrx-1;Nlg4;Nlg3
adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	5/17	0.0000105861148744120829264837857497383311056182719767093658447265625	0.00017704893572567455988821250034703780329436995089054107666015625	0.0007963549097626597232657541525213673594407737255096435546875	0.0158447166528639556137836308380428818054497241973876953125	-2.4500916234534813	28.068169601253814	CG43373;Oamb;5-HT7;5-HT1A;5-HT1B
compound eye development (GO:0048749)	22/198	0.000000000016764344334871064627719759640886681810456604324599538813345134258270263671875	0.0000000012423792207465522620957808588339210675854928922490216791629791259765625	0.000007468313267897173151287602832493206506114802323281764984130859375	0.0004104015957692066086763549304095022307592444121837615966796875	-1.1274595446924476	27.974263351137335	klar;NetB;Trim9;aop;Lim1;futsch;bi;mirr;dally;kirre;Ten-m;rst;cindr;spen;fz;Nckx30C;mam;pyd;fred;rn;hth;toy
convergent extension (GO:0060026)	3/9	0.000477982104019182758337935812420482761808671057224273681640625	0.0040858618373195328132840842272344161756336688995361328125	0.007260405667771638489604857369386081700213253498077392578125	0.07548205532079703405923254422305035404860973358154296875	-3.567154332119627	27.27423823961515	Toll-6;Ggamma1;CG43324
regulation of circadian sleep/wake cycle (GO:0042749)	5/19	0.00001929823877402924930750914567223475160062662325799465179443359375	0.0002804603152264369754671780032850847419467754662036895751953125	0.00121408691133547915787238569151895717368461191654205322265625	0.0218915046200178591007112771649190108291804790496826171875	-2.5116860384586728	27.26559955579758	Sh;Pdfr;5-HT1A;Rdl;qvr
eye morphogenesis (GO:0048592)	12/114	0.00000129020366781765002278138665392503980910987593233585357666015625	0.00002658741129752800261818769522736971566700958646833896636962890625	0.001411036252056261340592779873759354813955724239349365234375	0.0246717550738322043135664074497981346212327480316162109375	-1.9621897398688513	26.608686949612345	klar;kirre;Ten-m;rst;cindr;pros;fz;bi;beat-Ia;pyd;fred;mirr
regulation of cellular localization (GO:0060341)	7/23	0.000000128295876625400370600840640848694373943317259545437991619110107421875	0.00000344310329362121025244931026010331009956644265912473201751708984375	0.0000586280266617658957933358065961471083937794901430606842041015625	0.00192856865956001735824820730869078033720143139362335205078125	-1.6654169059876474	26.428378813354346	klar;cac;CASK;cpx;Frq2;Frq1;Dys
male courtship behavior, veined wing generated song production (GO:0045433)	5/23	0.000052561873600413553460526661087470756683615036308765411376953125	0.00066655386961403557954941589969166670925915241241455078125	0.0025053791858831117068950877779798247502185404300689697265625	0.034014206829518951746837984728699666447937488555908203125	-2.670982453516124	26.31857779013598	Moe;para;cac;slo;fru
regulation of axon extension involved in axon guidance (GO:0048841)	4/13	0.000070696531621122315862393303831368029932491481304168701171875	0.000832487729497705651084127342898000279092229902744293212890625	0.002385808222866715212762134257218349375762045383453369140625	0.033171357701062519074408641017726040445268154144287109375	-2.732685773930032	26.11658958775059	Sema1a;Sema2b;CadN;Lar
R7 cell differentiation (GO:0045466)	9/43	0.0000000711942318872971344913185638876573779754153292742557823657989501953125	0.00000210661906661386912910892410533136853700852952897548675537109375	0.00006499234736287461990100755571120316744782030582427978515625	0.0020270586177501977685755374380960347480140626430511474609375	-1.546317495086261	25.449067625322918	Ten-m;pros;aop;CadN;klg;CadN2;lola;Lar;tutl
R3/R4 cell fate commitment (GO:0007464)	4/16	0.00017225131172748128598193328997467688168399035930633544921875	0.00179079291651813876130872049685649471939541399478912353515625	0.0044736023074759441453540631528085214085876941680908203125	0.054342495398181471510934414936855318956077098846435546875	-2.9332070824431367	25.420803535933064	aop;fz;stan;lola
positive regulation of clathrin-dependent endocytosis (GO:2000370)	3/11	0.0009135106188338146769589709350611883564852178096771240234375	0.00654777176480883342513106271098877186886966228485107421875	0.0114099713283547406217355302260330063290894031524658203125	0.10286802275719821031518819154371158219873905181884765625	-3.6059470877340174	25.23519501025289	Nrx-1;CASK;Pkc53E
adult chitin-containing cuticle pigmentation (GO:0048085)	6/26	0.00000628245440558785280568514231003263148522819392383098602294921875	0.000108208244538035550552819430425444124921341426670551300048828125	0.000710546859939404132876228370463422834291122853755950927734375	0.0146423406494655787557501724904795992188155651092529296875	-2.09981854198317	25.151101173608208	bab1;klar;Fili;dally;Ddc;Glut1
regulation of synaptic growth at neuromuscular junction (GO:0008582)	14/110	0.000000014823213281865461303439499853550065378016142858541570603847503662109375	0.00000055180606862170137127759049489039711033910862170159816741943359375	0.000096536250804581582988551924362496947651379741728305816650390625	0.002717142278743588622302862489732433459721505641937255859375	-1.3873458081455643	25.0097819675972	plum;nwk;cac;futsch;stj;CASK;pum;dysc;Syp;Liprin-gamma;Octbeta1R;Octbeta2R;Mob2;slo
inorganic cation transmembrane transport (GO:0098662)	10/79	0.0000018363332139721428781981883704421676384299644269049167633056640625	0.000037177693489892152931865221265894660973572172224521636962890625	0.000994295329464582426648444624106559786014258861541748046875	0.0191236135033687991435780162419177941046655178070068359375	-1.8785494716342663	24.811392609888927	ATPsynC;ATPsynF;CG43066;Vha44;para;cac;Nckx30C;NaCP60E;Ca-alpha1T;blw
female mating behavior (GO:0060180)	3/9	0.000477982104019182758337935812420482761808671057224273681640625	0.0040858618373195328132840842272344161756336688995361328125	0.007260405667771638489604857369386081700213253498077392578125	0.07548205532079703405923254422305035404860973358154296875	-3.224290930877703	24.652726183095755	5-HT7;shep;InR
centripetally migrating follicle cell migration (GO:0060269)	2/6	0.0048226904642728329886125493430881761014461517333984375	0.0225319222500844108802997567408965551294386386871337890625	0.029405426857379381166968101979364291764795780181884765625	0.17401980817136308843373626586981117725372314453125	-4.587611457731566	24.47226153881795	Lar;kug
octopamine or tyramine signaling pathway (GO:0007211)	2/6	0.0048226904642728329886125493430881761014461517333984375	0.0225319222500844108802997567408965551294386386871337890625	0.029405426857379381166968101979364291764795780181884765625	0.17401980817136308843373626586981117725372314453125	-4.583785936441997	24.451854588843386	Oamb;TyrR
cation transport (GO:0006812)	7/37	0.0000043158584849038021623020104644563588180972146801650524139404296875	0.000080330656315790124910071468011807382936240173876285552978515625	0.0007272210853589886579706469404982271953485906124114990234375	0.014723037412355664821372869255355908535420894622802734375	-1.952524928734256	24.119958869945503	Atpalpha;CG42260;nAChRalpha5;GluRIA;nAChRalpha7;nAChRalpha6;GluRIB
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	8/40	0.0000005599648566532093945548992884597705455007599084638059139251708984375	0.000013462488428704242902412581417426196139786043204367160797119140625	0.000218638787496271158085348051969276639283634722232818603515625	0.00560687023934882018683101279066249844618141651153564453125	-1.6659330927846616	23.981759601817547	CG43373;Octbeta1R;Octbeta2R;Pdfr;DopEcR;rk;Octbeta3R;TyrR
ion transmembrane transport (GO:0034220)	6/31	0.00001858962443866595402506246281770785344633623026311397552490234375	0.0002750311102848783059195147959741234444663859903812408447265625	0.00157550261530216523069014566971191015909425914287567138671875	0.02615736575739228964021521051108720712363719940185546875	-2.1869204010104517	23.82192045443415	nAChRbeta1;nAChRalpha5;GluClalpha;nAChRalpha7;nAChRalpha6;Rdl
courtship behavior (GO:0007619)	15/109	0.000000001495171763193664832419547958196164028077390639737132005393505096435546875	0.0000000821632483202613894159366454174320271164333462365902960300445556640625	0.00002403167538631062995148519878529924653776106424629688262939453125	0.00099044833556437392348137382924733174149878323078155517578125	-1.1583253776584346	23.5383586620832	Oamb;Ddc;Ktl;cac;fru;CASK;eag;Btk29A;pros;5-HT7;Sh;shep;5-HT1A;dnc;fne
anesthesia-resistant memory (GO:0007615)	4/14	0.00009754133485465665072584873218630718838539905846118927001953125	0.00110355588649288017567828834586407538154162466526031494140625	0.0029844700118147331376061703878121988964267075061798095703125	0.03958710797280691473520874978930805809795856475830078125	-2.5472550695746583	23.524497446885132	Ddc;5-HT1A;dnc;CASK
neuron projection morphogenesis (GO:0048812)	19/180	0.000000000994230882177497106974974487082243046476293102386989630758762359619140625	0.00000005736712190164158054955515961791101542388560119434259831905364990234375	0.000060163320402218916217555733094712877573329024016857147216796875	0.00192856865956001735824820730869078033720143139362335205078125	-1.1297842422174302	23.419355922043785	ab;Trim9;futsch;fru;pum;lola;sick;vvl;pdm3;shot;jim;dally;Sema1a;pros;sff;Appl;stan;Tm1;fax
ion transport (GO:0006811)	11/68	0.000000042311582266227201084532634489665525734380935318768024444580078125	0.000001395073312435033959121228643029954952226034947670996189117431640625	0.000081999446827244501338760596098609312321059405803680419921875	0.002365684040966003869044254059872400830499827861785888671875	-1.364352121391801	23.164249976339846	nAChRbeta1;Atpalpha;CG42260;VGlut;nAChRalpha5;GluClalpha;GluRIA;nAChRalpha7;nAChRalpha6;Rdl;GluRIB
axon midline choice point recognition (GO:0016199)	6/26	0.00000628245440558785280568514231003263148522819392383098602294921875	0.000108208244538035550552819430425444124921341426670551300048828125	0.000710546859939404132876228370463422834291122853755950927734375	0.0146423406494655787557501724904795992188155651092529296875	-1.9275855149206325	23.088137063864004	Sema1a;Trim9;fru;lola;shot;tutl
positive regulation of circadian rhythm (GO:0042753)	5/22	0.000041762819571636221826181623040241674971184693276882171630859375	0.0005476624293825932583701376898943635751493275165557861328125	0.00211728826987726305441928076334079378284513950347900390625	0.03132500850562001948329537981408066116273403167724609375	-2.2894836171207134	23.086017435978512	Shab;Oamb;Sh;qvr;Ih
