Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
nucleus (GO:0005634)	55/1776	0.00009024647573029371682047650171654140649479813873767852783203125	0.00165451872172205148407708730218246273580007255077362060546875	0.75890681033421714118958334438502788543701171875	0.99959668603109375073501041697454638779163360595703125	-1.089754960370491	10.14885090689592	bru3;msi;aop;CG16779;mamo;heph;lola;Dsp1;dnc;Cbp53E;mtd;tai;Mnn1;bab1;ab;bab2;Atpalpha;scrt;fru;CG43689;Syp;vvl;Hr38;Cam;Eip63F-1;Rbp6;CG9932;chinmo;trv;mub;CG18467;rn;bol;fkh;bi;zfh2;pros;mam;hth;sima;fz2;sr;Bacc;CG17839;Moe;CG42458;Pdp1;sff;spen;SoxN;shep;mbl;Eip93F;elB;14-3-3zeta
AMPA glutamate receptor complex (GO:0032281)	2/13	0.02303411860230719643283237019204534590244293212890625	0.1569970751479921045046239669318310916423797607421875	0.08193854262518505959800307891782722435891628265380859375	0.64380283491216838687165591181837953627109527587890625	-2.565320316875855	9.673255324320554	GluRIA;GluRIB
mitochondrial respiratory chain complex IV (GO:0005751)	2/15	0.030268557495576615956611732372039114125072956085205078125	0.1585495868815917919203428709806757979094982147216796875	0.10184024819156618779647516248587635345757007598876953125	0.65896631182778120372489638612023554742336273193359375	-2.588986896701811	9.055359175726661	COX7A;COX4
nuclear transcription factor complex (GO:0044798)	3/27	0.01302965862856282804049801171686340239830315113067626953125	0.10105665904244735819883516114714439027011394500732421875	0.07019421770659882431342424524700618349015712738037109375	0.62056114280571594843394223062205128371715545654296875	-2.083665474939169	9.044206434368002	SoxN;hth;sima
neurotransmitter receptor complex (GO:0098878)	2/15	0.030268557495576615956611732372039114125072956085205078125	0.1585495868815917919203428709806757979094982147216796875	0.10184024819156618779647516248587635345757007598876953125	0.65896631182778120372489638612023554742336273193359375	-2.1598700662554657	7.5544604909973945	GluRIA;GluRIB
actin-based cell projection (GO:0098858)	2/15	0.030268557495576615956611732372039114125072956085205078125	0.1585495868815917919203428709806757979094982147216796875	0.10184024819156618779647516248587635345757007598876953125	0.65896631182778120372489638612023554742336273193359375	-1.9892793378945708	6.957794544435578	kug;shot
contractile actin filament bundle (GO:0097517)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.322229911255705936401483313602511771023273468017578125	0.2044292595846677051962814175567473284900188446044921875	0.7767817615151131338535606118966825306415557861328125	-2.924633183207091	6.578820224382401	Tm1
sarcoplasm (GO:0016528)	1/8	0.1380838908042568424772156276958412490785121917724609375	0.345600903686536564674014471165719442069530487060546875	0.25479304397218671685010349392541684210300445556640625	0.7767817615151131338535606118966825306415557861328125	-3.2751340307466412	6.484417804480006	Tm1
septate junction (GO:0005918)	3/34	0.0242631843410533280802621192151491413824260234832763671875	0.1569970751479921045046239669318310916423797607421875	0.11452261544211582433572260697474121116101741790771484375	0.69986042770181888794667202091659419238567352294921875	-1.7214316655006825	6.401651685984419	cora;Atpalpha;Fas3
integral component of peroxisomal membrane (GO:0005779)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.322229911255705936401483313602511771023273468017578125	0.2044292595846677051962814175567473284900188446044921875	0.7767817615151131338535606118966825306415557861328125	-2.8426982600645405	6.394511596364191	CG5065
protein kinase complex (GO:1902911)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.322229911255705936401483313602511771023273468017578125	0.2044292595846677051962814175567473284900188446044921875	0.7767817615151131338535606118966825306415557861328125	-2.821826817251594	6.3475622999949	InR
cytoskeleton (GO:0005856)	5/65	0.006874097556685874500781441298613572143949568271636962890625	0.0630125609362871819119078509174869395792484283447265625	0.07333904414976642749390833841971470974385738372802734375	0.62056114280571594843394223062205128371715545654296875	-1.2527767614214955	6.238821893400609	Moe;cora;futsch;shot;Dys
nucleoplasm (GO:0005654)	9/170	0.00432755999351159582888559640423409291543066501617431640625	0.04760315992862755585246503642338211648166179656982421875	0.12091854545339193738318073201298830099403858184814453125	0.70005473683542707163951490656472742557525634765625	-1.1241434880694787	6.118433552137189	Bacc;Rbp6;msi;aop;mbl;CG11030;sm;lola;Cam
mitotic spindle midzone (GO:1990023)	1/8	0.1380838908042568424772156276958412490785121917724609375	0.345600903686536564674014471165719442069530487060546875	0.25479304397218671685010349392541684210300445556640625	0.7767817615151131338535606118966825306415557861328125	-2.951305613428861	5.843271904758372	Moe
actomyosin (GO:0042641)	1/7	0.1219215912814447244638671463690116070210933685302734375	0.3298321836512989602141487921471707522869110107421875	0.230020417710524449628195498007698915898799896240234375	0.7767817615151131338535606118966825306415557861328125	-2.549563411055765	5.365242947171867	Tm1
sarcoplasmic reticulum (GO:0016529)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.322229911255705936401483313602511771023273468017578125	0.2044292595846677051962814175567473284900188446044921875	0.7767817615151131338535606118966825306415557861328125	-2.111620862737049	4.749988517455262	Tm1
focal adhesion (GO:0005925)	2/25	0.0767456975075209990588831487912102602422237396240234375	0.301500954493832462599556265558931045234203338623046875	0.2146127339484532881019873684635967947542667388916015625	0.7767817615151131338535606118966825306415557861328125	-1.8361427430278277	4.71385205918387	Lar;kug
recycling endosome (GO:0055037)	3/42	0.0418373876219089169126164051704108715057373046875	0.1917546932670825265976333184880786575376987457275390625	0.174734913229836530401684058233513496816158294677734375	0.7767817615151131338535606118966825306415557861328125	-1.4437329406574062	4.5823576764687	nwk;Rab26;Fas3
ionotropic glutamate receptor complex (GO:0008328)	2/25	0.0767456975075209990588831487912102602422237396240234375	0.301500954493832462599556265558931045234203338623046875	0.2146127339484532881019873684635967947542667388916015625	0.7767817615151131338535606118966825306415557861328125	-1.777678298014661	4.563758747778298	GluRIA;GluRIB
anchored component of plasma membrane (GO:0046658)	1/9	0.153949493460366293451357933008694089949131011962890625	0.345600903686536564674014471165719442069530487060546875	0.278773169960275513101777278279769234359264373779296875	0.7767817615151131338535606118966825306415557861328125	-2.3417297347312975	4.381682385824468	Gfrl
perinuclear region of cytoplasm (GO:0048471)	4/70	0.040054842347253254153383039692926104180514812469482421875	0.1915666373129503441408161279468913562595844268798828125	0.21341124009537904004929487200570292770862579345703125	0.7767817615151131338535606118966825306415557861328125	-1.2909374898197365	4.15359873858978	klar;NetB;mbl;hdc
cation channel complex (GO:0034703)	2/29	0.099071496087959898257935265064588747918605804443359375	0.322229911255705936401483313602511771023273468017578125	0.26262218450823493487433779591810889542102813720703125	0.7767817615151131338535606118966825306415557861328125	-1.71292353683025	3.960131060895204	GluRIA;GluRIB
stress fiber (GO:0001725)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.322229911255705936401483313602511771023273468017578125	0.2044292595846677051962814175567473284900188446044921875	0.7767817615151131338535606118966825306415557861328125	-1.628745589350786	3.6637840550808822	Tm1
chromosome (GO:0005694)	8/196	0.029030386905300568922694282036900403909385204315185546875	0.1585495868815917919203428709806757979094982147216796875	0.332554911560782595625340718470397405326366424560546875	0.8088114029877495614329063755576498806476593017578125	-1.0316676014548143	3.6514968673467827	Dsp1;bab2;fkh;mamo;mam;Eip93F;elB;tou
mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) (GO:0000275)	1/10	0.1695238312242248468475480649431119672954082489013671875	0.365639635973818266645452013108297251164913177490234375	0.301986004131708229980546320803114213049411773681640625	0.7767817615151131338535606118966825306415557861328125	-1.9790448523075441	3.5123331348014633	blw
ISWI-type complex (GO:0031010)	1/13	0.21455209830430865824979491662816144526004791259765625	0.421441621669177701736686003641807474195957183837890625	0.36726103113303365521602472654194571077823638916015625	0.8088114029877495614329063755576498806476593017578125	-2.2272875502102	3.4282469832695837	tou
proton-transporting V-type ATPase, V1 domain (GO:0033180)	1/9	0.153949493460366293451357933008694089949131011962890625	0.345600903686536564674014471165719442069530487060546875	0.278773169960275513101777278279769234359264373779296875	0.7767817615151131338535606118966825306415557861328125	-1.8264991028548332	3.4176185355657784	Vha44
rhabdomere (GO:0016028)	2/33	0.12293745027002959957496130982690374366939067840576171875	0.3298321836512989602141487921471707522869110107421875	0.31071270460604527574588473726180382072925567626953125	0.7767817615151131338535606118966825306415557861328125	-1.5781323553780742	3.3078910162401214	Mob2;Cam
cortical cytoskeleton (GO:0030863)	1/9	0.153949493460366293451357933008694089949131011962890625	0.345600903686536564674014471165719442069530487060546875	0.278773169960275513101777278279769234359264373779296875	0.7767817615151131338535606118966825306415557861328125	-1.7063903333373216	3.1928793301944465	Tm1
mitotic spindle (GO:0072686)	2/33	0.12293745027002959957496130982690374366939067840576171875	0.3298321836512989602141487921471707522869110107421875	0.31071270460604527574588473726180382072925567626953125	0.7767817615151131338535606118966825306415557861328125	-1.473048116821353	3.0876260888494556	Moe;Cam
MLL1/2 complex (GO:0044665)	1/10	0.1695238312242248468475480649431119672954082489013671875	0.365639635973818266645452013108297251164913177490234375	0.301986004131708229980546320803114213049411773681640625	0.7767817615151131338535606118966825306415557861328125	-1.6708586248396025	2.965376001837557	Mnn1
polymeric cytoskeletal fiber (GO:0099513)	4/90	0.0844665117614421812053393523456179536879062652587890625	0.32039021702615999576124750092276372015476226806640625	0.357209501906431636797378814662806689739227294921875	0.8088114029877495614329063755576498806476593017578125	-1.1884652528590756	2.9371731847973854	Moe;futsch;Tm1;shot
transcriptionally active chromatin (GO:0035327)	2/33	0.12293745027002959957496130982690374366939067840576171875	0.3298321836512989602141487921471707522869110107421875	0.31071270460604527574588473726180382072925567626953125	0.7767817615151131338535606118966825306415557861328125	-1.3944593906353415	2.9228978640953396	Moe;Eip93F
U1 snRNP (GO:0005685)	1/17	0.270824686594612284995520212760311551392078399658203125	0.45137447765768712315548327751457691192626953125	0.4449479151376092289638108923099935054779052734375	0.81573784441895014207801750671933405101299285888671875	-2.236854048696491	2.921965715509594	sm
microtubule plus-end (GO:0035371)	1/14	0.229013739754239387114154169466928578913211822509765625	0.4343364029821781269191660612705163657665252685546875	0.387641208884194343742279897924163378775119781494140625	0.8088114029877495614329063755576498806476593017578125	-1.8831067958118122	2.7756490972135373	shot
actin filament (GO:0005884)	2/32	0.11684552525289380875417322158682509325444698333740234375	0.3298321836512989602141487921471707522869110107421875	0.298726028965368650691658558571361936628818511962890625	0.7767817615151131338535606118966825306415557861328125	-1.2430548925251867	2.668717673215839	Moe;Tm1
cytosol (GO:0005829)	17/573	0.03712201739770322472811159286720794625580310821533203125	0.18561008698851610976277015652158297598361968994140625	0.72174860684638308949701013261801563203334808349609375	0.99959668603109375073501041697454638779163360595703125	-0.7959713421033693	2.6215674534629407	hppy;Moe;aop;heph;futsch;Pde11;Argk;cpx;Cam;Pka-R2;shep;dnc;Tm1;Fas3;Cbp53E;hth;sima
nuclear lumen (GO:0031981)	11/358	0.06818406665537014854638897531913244165480136871337890625	0.300009893283628648052996368278400041162967681884765625	0.6477138600961971359737390230293385684490203857421875	0.9760071864463244484255710631259717047214508056640625	-0.9584643750634112	2.5739986045544376	Bacc;Rbp6;msi;aop;mamo;mbl;CG11030;sm;elB;lola;Cam
unconventional myosin complex (GO:0016461)	1/9	0.153949493460366293451357933008694089949131011962890625	0.345600903686536564674014471165719442069530487060546875	0.278773169960275513101777278279769234359264373779296875	0.7767817615151131338535606118966825306415557861328125	-1.3720836399577911	2.567347814700242	Cam
muscle tendon junction (GO:0005927)	1/15	0.243209824221998827109558760639629326760768890380859375	0.438575092859342152706858541932888329029083251953125	0.40736866805723692674945368707994930446147918701171875	0.8088114029877495614329063755576498806476593017578125	-1.7986856048298785	2.543036989013201	shot
cytoplasmic microtubule (GO:0005881)	1/20	0.310374033025433870847109574242495000362396240234375	0.48773062332568184462644467203062959015369415283203125	0.496920079272427983596571721136569976806640625	0.85408138624948559680660764570347964763641357421875	-2.1003305349083874	2.4573387346819766	klar
polytene chromosome (GO:0005700)	7/196	0.07098499230130685122563960476327338255941867828369140625	0.30032112127475973917256624190486036241054534912109375	0.479684365679397706205833173953578807413578033447265625	0.8375441305513293688278508852818049490451812744140625	-0.9125552405213633	2.4139703323156625	Dsp1;bab2;fkh;Moe;mam;Eip93F;tou
lipid droplet (GO:0005811)	1/16	0.2571452149840827150484301455435343086719512939453125	0.441968338253892145672807600931264460086822509765625	0.42646419430263160510463649188750423491001129150390625	0.8088114029877495614329063755576498806476593017578125	-1.6654382951327626	2.2618555890570446	klar
microtubule end (GO:1990752)	1/15	0.243209824221998827109558760639629326760768890380859375	0.438575092859342152706858541932888329029083251953125	0.40736866805723692674945368707994930446147918701171875	0.8088114029877495614329063755576498806476593017578125	-1.5622533096800417	2.208761743606882	shot
SWI/SNF superfamily-type complex (GO:0070603)	1/14	0.229013739754239387114154169466928578913211822509765625	0.4343364029821781269191660612705163657665252685546875	0.387641208884194343742279897924163378775119781494140625	0.8088114029877495614329063755576498806476593017578125	-1.446939863633858	2.132750694304729	tou
nuclear chromosome (GO:0000228)	2/41	0.173995094619688817072500341964769177138805389404296875	0.36806654631088020490636836257181130349636077880859375	0.404369740805407273942506662933737970888614654541015625	0.8088114029877495614329063755576498806476593017578125	-1.2026862178706086	2.103171271273528	mamo;elB
cortical actin cytoskeleton (GO:0030864)	1/17	0.270824686594612284995520212760311551392078399658203125	0.45137447765768712315548327751457691192626953125	0.4449479151376092289638108923099935054779052734375	0.81573784441895014207801750671933405101299285888671875	-1.5982255310592763	2.087735768960296	Tm1
peroxisomal membrane (GO:0005778)	1/18	0.284252926379343351381834281710325740277767181396484375	0.45315683915547488869179915127460844814777374267578125	0.4628393207010557119929217151366174221038818359375	0.821166536727679474694241434917785227298736572265625	-1.5475794797609803	1.9466860692733094	CG5065
sensory dendrite (GO:0071683)	1/15	0.243209824221998827109558760639629326760768890380859375	0.438575092859342152706858541932888329029083251953125	0.40736866805723692674945368707994930446147918701171875	0.8088114029877495614329063755576498806476593017578125	-1.3062737874880286	1.8468500278427564	ATP8B
polytene chromosome puff (GO:0005703)	2/42	0.1806029799616389597272103628711192868649959564208984375	0.3748363735052884226917058185790665447711944580078125	0.41568419796556688172728399877087213099002838134765625	0.8088114029877495614329063755576498806476593017578125	-1.0333465222751668	1.7685251813229568	Moe;mam
vacuolar proton-transporting V-type ATPase, V1 domain (GO:0000221)	1/9	0.153949493460366293451357933008694089949131011962890625	0.345600903686536564674014471165719442069530487060546875	0.278773169960275513101777278279769234359264373779296875	0.7767817615151131338535606118966825306415557861328125	-0.9203371959180148	1.7220711769438126	Vha44
filopodium (GO:0030175)	1/12	0.19981994601045638404457349679432809352874755859375	0.407040630762040722689931726563372649252414703369140625	0.346206669646630105230400431537418626248836517333984375	0.8088114029877495614329063755576498806476593017578125	-0.9942896675074306	1.6011430191058489	shot
microtubule (GO:0005874)	3/85	0.206081172953078095577694739404250867664813995361328125	0.41216234590615619115538947880850173532962799072265625	0.54174272061770090136434419036959297955036163330078125	0.902904534362834798599806163110770285129547119140625	-0.8639688175225155	1.364625912454776	klar;futsch;shot
centriole (GO:0005814)	1/28	0.40568952038886163524722405782085843384265899658203125	0.6030318164977648276448007891303859651088714599609375	0.6130464772662669314939876130665652453899383544921875	0.95569429052801979640463514442672021687030792236328125	-1.505092186910536	1.3578447137621599	Cam
microtubule cytoskeleton (GO:0015630)	4/112	0.1518766535590161115276686132347094826400279998779296875	0.345600903686536564674014471165719442069530487060546875	0.515438423689683400397143486770801246166229248046875	0.87228040932100270321569723819266073405742645263671875	-0.7169575530773619	1.3512402767896627	Moe;futsch;Cam;shot
peroxisomal part (GO:0044439)	1/18	0.284252926379343351381834281710325740277767181396484375	0.45315683915547488869179915127460844814777374267578125	0.4628393207010557119929217151366174221038818359375	0.821166536727679474694241434917785227298736572265625	-1.0740951732091244	1.3510944918207646	CG5065
spindle midzone (GO:0051233)	1/29	0.4166401641257284627073431693133898079395294189453125	0.6030318164977648276448007891303859651088714599609375	0.62554535380015841017353750430629588663578033447265625	0.95569429052801979640463514442672021687030792236328125	-1.4588625807331215	1.277281377035135	Moe
polysome (GO:0005844)	1/16	0.2571452149840827150484301455435343086719512939453125	0.441968338253892145672807600931264460086822509765625	0.42646419430263160510463649188750423491001129150390625	0.8088114029877495614329063755576498806476593017578125	-0.8661781699349703	1.176368971766941	Rbp6
histone methyltransferase complex (GO:0035097)	2/57	0.282359761788658569781063079062732867896556854248046875	0.45315683915547488869179915127460844814777374267578125	0.5704889223094748995634972743573598563671112060546875	0.9228497272653271021880527769098989665508270263671875	-0.9223964621980387	1.1664379105297973	Mnn1;CG9932
vacuolar proton-transporting V-type ATPase complex (GO:0016471)	1/24	0.35979839117855816343904962195665575563907623291015625	0.54969198652279727124181363251409493386745452880859375	0.5587651952451209158567735357792116701602935791015625	0.91737569368601945551944254475529305636882781982421875	-1.012666274314027	1.0351590392737657	Vha44
spindle pole (GO:0000922)	1/29	0.4166401641257284627073431693133898079395294189453125	0.6030318164977648276448007891303859651088714599609375	0.62554535380015841017353750430629588663578033447265625	0.95569429052801979640463514442672021687030792236328125	-1.168662748562706	1.0232020373184891	Cam
fusome (GO:0045169)	1/34	0.468447600377320971798411619602120481431484222412109375	0.6659105085767114129424726343131624162197113037109375	0.68226854204072140408499080876936204731464385986328125	0.99959668603109375073501041697454638779163360595703125	-1.2240646567151487	0.9282462107768404	shot
actin cytoskeleton (GO:0015629)	2/68	0.356767600302099696651936255875625647604465484619140625	0.54969198652279727124181363251409493386745452880859375	0.6639223812451311435012257788912393152713775634765625	0.9869116477968165046519288807758130133152008056640625	-0.7357511098032659	0.7583171030730449	Moe;Tm1
small-subunit processome (GO:0032040)	1/35	0.478244819796001807699070695889531634747982025146484375	0.6659105085767114129424726343131624162197113037109375	0.6925431410014493138760371948592364788055419921875	0.99959668603109375073501041697454638779163360595703125	-0.990934982867577	0.7309458510314397	CG11030
P granule (GO:0043186)	1/39	0.51566547199925516498097977091674692928791046142578125	0.70686215737757496224702435938525013625621795654296875	0.73044176344188438410043318071984685957431793212890625	0.99959668603109375073501041697454638779163360595703125	-0.9093584847892849	0.6022654271580759	Tm1
plasma membrane proton-transporting V-type ATPase complex (GO:0033181)	1/16	0.2571452149840827150484301455435343086719512939453125	0.441968338253892145672807600931264460086822509765625	0.42646419430263160510463649188750423491001129150390625	0.8088114029877495614329063755576498806476593017578125	-0.3248720838736042	0.4412134275917704	Vha44
spindle (GO:0005819)	2/95	0.52416164265494458174288183727185241878032684326171875	0.70686215737757496224702435938525013625621795654296875	0.8249244380738820492382501470274291932582855224609375	0.99959668603109375073501041697454638779163360595703125	-0.5177114899858715	0.33441841035722514	Moe;Cam
Golgi membrane (GO:0000139)	1/54	0.633661840357291783476512136985547840595245361328125	0.81049770278258248534797303364030085504055023193359375	0.8355564472550078836121656422619707882404327392578125	0.99959668603109375073501041697454638779163360595703125	-0.708828918625398	0.32339599360521987	GlcAT-P
late endosome (GO:0005770)	1/62	0.68437545263298715791933091168175451457500457763671875	0.834308905329947947393520735204219818115234375	0.87373288073709087786511418016743846237659454345703125	0.99959668603109375073501041697454638779163360595703125	-0.7728507814026789	0.2931025804078605	fz2
microtubule organizing center part (GO:0044450)	1/41	0.53335962783944290688253886401071213185787200927734375	0.70686215737757496224702435938525013625621795654296875	0.747611056826226860749784464132972061634063720703125	0.99959668603109375073501041697454638779163360595703125	-0.45678577666836767	0.28711697472660713	Cam
preribosome (GO:0030684)	1/63	0.69020100350022961510632057979819364845752716064453125	0.834308905329947947393520735204219818115234375	0.8778377623818569563951541567803360521793365478515625	0.99959668603109375073501041697454638779163360595703125	-0.7742409109358687	0.2870671718691871	CG11030
spliceosomal snRNP complex (GO:0097525)	1/48	0.59036362920578466795262784216902218759059906005859375	0.7639999907368977272170695869135670363903045654296875	0.79957789736548290360218516070744954049587249755859375	0.99959668603109375073501041697454638779163360595703125	-0.43268400883386415	0.22803166007431133	sm
early endosome (GO:0005769)	1/61	0.6784406596172296577407223594491370022296905517578125	0.834308905329947947393520735204219818115234375	0.86949090090550307241556993176345713436603546142578125	0.99959668603109375073501041697454638779163360595703125	-0.5635827569719924	0.21864658673200282	fz2
mitochondrial inner membrane (GO:0005743)	1/75	0.75228126562928199216884195266175083816051483154296875	0.8664763391725696095591047196649014949798583984375	0.91787399247938628032983388038701377809047698974609375	0.99959668603109375073501041697454638779163360595703125	-0.436224152126431	0.12416902444440592	sesB
germ plasm (GO:0060293)	1/41	0.53335962783944290688253886401071213185787200927734375	0.70686215737757496224702435938525013625621795654296875	0.747611056826226860749784464132972061634063720703125	0.99959668603109375073501041697454638779163360595703125	-0.15331638324082536	0.09636844748799997	Tm1
large ribosomal subunit (GO:0015934)	1/63	0.69020100350022961510632057979819364845752716064453125	0.834308905329947947393520735204219818115234375	0.8778377623818569563951541567803360521793365478515625	0.99959668603109375073501041697454638779163360595703125	-0.18151157366652168	0.06729948440852929	RpLP0
precatalytic spliceosome (GO:0071011)	2/147	0.75619753236878806124110496966750361025333404541015625	0.8664763391725696095591047196649014949798583984375	0.956208073803872071749765382264740765094757080078125	0.99959668603109375073501041697454638779163360595703125	-0.20932401828813593	0.05849615177203235	Syp;Imp
chromatin (GO:0000785)	4/218	0.571615917878035784127632723539136350154876708984375	0.7485446543640945638031780617893673479557037353515625	0.9321498430567360937715193358599208295345306396484375	0.99959668603109375073501041697454638779163360595703125	-0.09181741105325159	0.05135237485096297	Mnn1;Moe;tna;Eip93F
dendrite membrane (GO:0032590)	1/67	0.7124503481655981573794633732177317142486572265625	0.83993079839989104318220825007301755249500274658203125	0.8929723360869725734545454542967490851879119873046875	0.99959668603109375073501041697454638779163360595703125	-0.13830410590185835	0.04689132333781325	Shawl
proton-transporting V-type ATPase complex (GO:0033176)	1/26	0.3831694274243211406627551696146838366985321044921875	0.57737858926952501104068460335838608443737030029296875	0.58679101654850229774496028767316602170467376708984375	0.93546393942514860508907759140129201114177703857421875	-0.03494183922763876	0.033518938292276534	Vha44
peroxisome (GO:0005777)	1/94	0.8261947531986877368836985624511726200580596923828125	0.89981606784015488731398590971366502344608306884765625	0.95628774665816640432325357323861680924892425537109375	0.99959668603109375073501041697454638779163360595703125	-0.13297472357599194	0.025388166461653632	CG5065
centrosome (GO:0005813)	1/108	0.86616461627921881305525175775983370840549468994140625	0.91750228211405249201249034740612842142581939697265625	0.97257476399696873858857770756003446877002716064453125	0.99959668603109375073501041697454638779163360595703125	-0.1552298035128933	0.022303464800062504	Cam
cytoplasmic ribonucleoprotein granule (GO:0036464)	1/78	0.7657555342591726432743826080695725977420806884765625	0.8683825646238039208668624269193969666957855224609375	0.9256460593464199693158889203914441168308258056640625	0.99959668603109375073501041697454638779163360595703125	-0.08240037003817044	0.021992024779287675	Tm1
spliceosomal complex (GO:0005681)	2/164	0.80743867960329540611752463519223965704441070556640625	0.8971540884481059574540040557621978223323822021484375	0.972855125709608525852445382042787969112396240234375	0.99959668603109375073501041697454638779163360595703125	-0.10142239127476148	0.02169304919421269	Syp;Imp
