Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
cytosolic small ribosomal subunit (GO:0022627)	26/49	0.0000000000000008471376451984294073233081311688566784148213500808821674326054562698118388652801513671875	0.0000000000000209474035903611630962522163956234712780418195932075065002209157682955265045166015625	0.000015446615155471863918383579328263977004098705947399139404296875	0.000679271230699619843994285783850273219286464154720306396484375	-1.1350138701060757	39.39028008604098	LTV1;RpS23;RpS7;RpS8;RpS6;RpS27;RpS26;RpS25;RpS3A;RpS19a;RpL40;RpS13;RpS12;RpS11;RpS30;Rack1;RpS18;RpS17;RpS15;RpS10b;CG7414;RpS5a;RpS3;RpS4;RpS28b;RpS2
type I terminal bouton (GO:0061174)	11/19	0.0000000592095666125743195316792990591514556086849552229978144168853759765625	0.000000805250105931010862097868714670756418172459234483540058135986328125	0.002758209847346573297122152013116647140122950077056884765625	0.04834493160917775755880398946828790940344333648681640625	-2.3519480773171817	39.14154962697324	Fak;Alk;Csp;jeb;Atg8a;Nrx-1;CASK;pum;cpx;Fas2;dlg1
polytene chromosome (GO:0005700)	55/196	0.000000000000000571319632908751285344652156933301291158230753898517040312299286597408354282379150390625	0.0000000000000155398940151180359080076249337999616135781548453831391043422627262771129608154296875	0.00161321370478780912009753034652703718165867030620574951171875	0.03768359184105950221432834723600535653531551361083984375	-1.105026685925289	38.784870680150064	Atxn7;Mlf;Deaf1;Yeti;woc;His2Av;Hrb98DE;Dsp1;lolal;usp;CG8677;Gug;Utx;MBD-like;EloC;XNP;RpII215;Psc;bab2;pds5;akirin;Su(var)205;Ada2b;MED26;Chd1;Su(var)2-10;Cp190;trx;Top1;CtBP;fkh;sqd;Hsp83;G9a;Jarid2;ash1;Sbf;mam;tou;Hmt4-20;B52;su(sable);Moe;JIL-1;Sin3A;Tctp;D1;Cdk12;nsl1;Eip93F;RpL11;z;CycG;Pep;Scm
fusome (GO:0045169)	16/34	0.000000003084429329537187464723205402943560782258458630167297087609767913818359375	0.00000004935086927259499943557128644709697251613533808267675340175628662109375	0.00176946203714821513434951594234689764562062919139862060546875	0.03768359184105950221432834723600535653531551361083984375	-1.9325379061523642	37.87175050650659	Vha16-1;hts;Rtnl1;shot;shrb;sgg;Dhc64C;Surf4;scrib;tmod;Sap-r;beta-Spec;Calr;chb;CLIP-190;tral
dystrophin-associated glycoprotein complex (GO:0016010)	4/6	0.000657004280510368608887727948086876494926400482654571533203125	0.0030289010898105132689461793660257171723060309886932373046875	0.049051651408102893425766666268827975727617740631103515625	0.4169390369688745767717819035169668495655059814453125	-4.945931880003318	36.242898668936014	Dyb;Syn2;Syn1;Dys
nucleoplasm (GO:0005654)	49/170	0.00000000000000701964679790042320225852241128393021823116126878261411548010073602199554443359375	0.00000000000015911199408574291750334351896497649388813495907601947010334697552025318145751953125	0.00180105402181534386858718921331501405802555382251739501953125	0.03768359184105950221432834723600535653531551361083984375	-1.1022047002461086	35.920921162012085	sbr;Caper;msi;aop;lola;woc;skd;sgg;rump;RpL41;CG10984;mts;Cam;Rbp6;Su(var)2-10;CG4364;stx;CG11030;Sirt1;emc;Fs(2)Ket;CG17059;MESR4;TBPH;eIF1A;Clic;Chchd2;14-3-3epsilon;sqd;poe;tsr;Mnt;Saf-B;Tlk;kis;CG12071;sm;Cse1;caz;Bacc;su(sable);fabp;Dek;glec;Mapmodulin;mbl;Hrb27C;osa;CG1910
proton-transporting V-type ATPase, V1 domain (GO:0033180)	7/9	0.00000092445303189586712925619217673389726996902027167379856109619140625	0.000009313008321321329183585351063623392064982908777892589569091796875	0.0053703234173845711130201863170441356487572193145751953125	0.081151553862700176456002054692362435162067413330078125	-2.301472555395871	31.976806038072002	Vha44;Vha55;Vha68-1;VhaSFD;Vha36-1;Vha14-1;Vha26
perinuclear region of cytoplasm (GO:0048471)	25/70	0.00000000018170901740660190300287573156247551697806130732715246267616748809814453125	0.00000000308905329591223224765131086743362442970095571581623516976833343505859375	0.0025695184342913392379348369587432898697443306446075439453125	0.04834493160917775755880398946828790940344333648681640625	-1.3670348576406894	30.660697848900373	TBPH;NetB;Vha55;Mlf;ben;Hsp83;chic;S;alphaTub84B;dlg1;klar;Msp300;hdc;neur;FBXO11;Nhe3;svr;Diap2;Mapmodulin;cbs;AGO1;mbl;Cul2;nuf;Chc
axon (GO:0030424)	41/132	0.000000000000069696971480401553797943345743622893748441156358541803683692705817520618438720703125	0.00000000000135411258876208722995727484901516227155417182448360335911274887621402740478515625	0.00132937423550004798523949123278953265980817377567291259765625	0.03768359184105950221432834723600535653531551361083984375	-1.0113245989280915	30.63769394471515	Cdk5alpha;sNPF;futsch;Fmr1;ckn;kcc;Prosap;Ptp99A;hep;sgg;trio;robo2;robo3;fra;ena;beta-Spec;Rdl;Fas2;CLIP-190;arm;drl;plum;Shawl;hdc;klg;Rtnl1;tau;InR;fry;wnd;Imp;nrv2;CaMKII;shi;Apc;CadN;Nak;pyd;bsk;CG34353;Lar
nuclear lumen (GO:0031981)	72/358	0.000000000002660538875007226165394777326147186607106787104015666045597754418849945068359375	0.000000000048244438266797699840022255066696575155626991460167118930257856845855712890625	0.152384534663265902576512189625645987689495086669921875	0.66852570045819870170333842906984500586986541748046875	-1.1465829962731091	30.55929462746169	lqf;Non1;sbr;Caper;msi;aop;mamo;CSN7;lola;woc;skd;cal1;sgg;rump;Ip259;RpL41;CG10984;RpS13;RpS11;RpL36;RpS18;smt3;MED26;mts;Cam;RpS15;Rbp6;Su(var)2-10;CG4364;stx;Nup153;CG11030;Sirt1;emc;RpS2;Top1;Fs(2)Ket;CG17059;MESR4;TBPH;eIF1A;Clic;Chchd2;14-3-3epsilon;sqd;poe;tsr;Mnt;Saf-B;Tlk;kis;CG12071;sm;sn;Cse1;caz;Bacc;su(sable);JIL-1;fabp;Dek;RpL8;glec;Mapmodulin;Cdk12;mbl;Hrb27C;RpS5a;RpL11;elB;osa;CG1910
type Ib terminal bouton (GO:0061176)	6/9	0.00002390429482345928958336202241330425977139384485781192779541015625	0.00019702933915093719281774742313473325339145958423614501953125	0.0163047428115854244057292277148007997311651706695556640625	0.18478708519796815945568368988460861146450042724609375	-2.63217106618296	28.01012315009589	Fak;Alk;Csp;jeb;pum;dlg1
mitochondrial respiratory chain complex I (GO:0005747)	16/40	0.0000000539629082418960283968741519465550648959606405696831643581390380859375	0.00000077252163377872210187936874437042433783062733709812164306640625	0.00625843407034753530793214082450504065491259098052978515625	0.08959442458602788483812418007801170460879802703857421875	-1.6272739904971605	27.232379640330997	ND-B12;ND-ASHI;ND-13B;ND-B22;ND-15;ND-23;ND-19;ND-49;ND-39;ND-51;ND-B17;ND-30;ND-75;ND-SGDH;ND-B18;ND-20
cell projection cytoplasm (GO:0032838)	4/7	0.00143046497400563655914840222038719730335287749767303466796875	0.005890235902304864247513993547045174636878073215484619140625	0.0682352791754276266633638670100481249392032623291015625	0.452682827700397971693035970019991509616374969482421875	-4.018377530581885	26.319391259908723	Dhc64C;Fmr1;Khc;Nab2
plasma membrane proton-transporting V-type ATPase complex (GO:0033181)	10/16	0.0000000880899145846336900005516868696064936017364743747748434543609619140625	0.0000010891116712281982624693603411980546979975770227611064910888671875	0.00284381950642222103287082290989928878843784332275390625	0.04834493160917775755880398946828790940344333648681640625	-1.6000999861060392	25.993476725012897	Vha44;Vha55;Vha16-1;VhaSFD;VhaAC45;Vha36-1;Vha14-1;Vha13;VhaPPA1-1;Vha26
axonal growth cone (GO:0044295)	8/15	0.0000094093531038211907055641980424098846924607641994953155517578125	0.000085311468141312129967283872655769982884521596133708953857421875	0.01460749858945215549910212615714044659398496150970458984375	0.172749548536129837739139247787534259259700775146484375	-2.1691422081219383	25.10523186748806	NetB;Trim9;Con;fra;Eb1;Rtnl1;CLIP-190;shot
type Is terminal bouton (GO:0061177)	5/7	0.00007690876036143176586699909957900445078848861157894134521484375	0.0005229795704577359753695287025720972451381385326385498046875	0.0233346417277787814004152977531703072600066661834716796875	0.2441162519213780079940789846659754402935504913330078125	-2.5446616403925724	24.10530176367283	Fak;Alk;Csp;jeb;pum
nuclear chromosome (GO:0000228)	16/41	0.000000081585620370273992372998623882895952164062691736035048961639404296875	0.000001056728035272120272080828042027267343883067951537668704986572265625	0.007527767101107062271136971531859671813435852527618408203125	0.09307057506823278314467273730770102702081203460693359375	-1.429070775245002	23.32473987371849	RpS13;RpS11;JIL-1;mamo;RpL36;RpS18;smt3;RpL8;RpS15;lolal;Cdk12;RpS5a;RpL11;elB;RpS2;RpL41
cytoskeleton (GO:0005856)	22/65	0.00000000711162405199767131294933490410874188381029625816154293715953826904296875	0.0000001074645412301870324381849607260630552474367505055852234363555908203125	0.007523707100358626061187283795561597798950970172882080078125	0.09307057506823278314467273730770102702081203460693359375	-1.2007979178523858	22.528812405329848	zip;jvl;Moe;Msp300;futsch;hts;pnut;ens;RhoBTB;shot;Spn;Kank;Sep4;pigs;shi;cora;tmod;Zyx;yrt;Pak;sn;Dys
Cul2-RING ubiquitin ligase complex (GO:0031462)	5/9	0.0003993806925389609802611035060948552199988625943660736083984375	0.0019398490780463818576595524945105353253893554210662841796875	0.045695099902270198966025560594061971642076969146728515625	0.4009376507554029966939879159326665103435516357421875	-2.810938664302254	21.997268903996517	Roc1a;CG12084;Cul2;EloC;Roc2
proton-transporting V-type ATPase complex (GO:0033176)	12/26	0.0000003904479675341695121400741562422975761137422523461282253265380859375	0.0000046174716160562656453564787939480851264306693337857723236083984375	0.007259400338251121610755323132480043568648397922515869140625	0.09307057506823278314467273730770102702081203460693359375	-1.4669844305243103	21.64677989367433	Vha44;Vha55;Vha16-1;Vha68-1;VhaSFD;VhaAC45;Vha36-1;Vha100-1;Vha14-1;Vha13;VhaPPA1-1;Vha26
vacuolar proton-transporting V-type ATPase, V1 domain (GO:0000221)	7/9	0.00000092445303189586712925619217673389726996902027167379856109619140625	0.000009313008321321329183585351063623392064982908777892589569091796875	0.0053703234173845711130201863170441356487572193145751953125	0.081151553862700176456002054692362435162067413330078125	-1.557649701747298	21.642084008890812	Vha44;Vha55;Vha68-1;VhaSFD;Vha36-1;Vha14-1;Vha26
microtubule plus-end (GO:0035371)	7/14	0.000060291591514390971829999432696212124938028864562511444091796875	0.0004432246727544417110207508603281212344882078468799591064453125	0.0278215261786434846225102290873110177926719188690185546875	0.273049640691150952154231390522909350693225860595703125	-2.0599118842620916	20.014758730287717	Kank;Khc-73;Eb1;Khc;chb;CLIP-190;shot
microtubule cytoskeleton (GO:0015630)	27/112	0.0000004490227133617974985627390067943753848567212116904556751251220703125	0.0000048853671213763565471933751627187092481108265928924083709716796875	0.0862500671302937893525353274526423774659633636474609375	0.52133373909866465023554837898700498044490814208984375	-1.3203769775942997	19.298883897425053	Tao;CG14535;Asator;futsch;Khc;toc;shot;Sep4;Map205;ssp3;Eb1;chb;alphaTub84B;jvl;Khc-73;Moe;betaTub56D;pnut;ens;Cam;awd;Klp98A;Jupiter;shi;cbs;Lk6;nuf
vacuolar proton-transporting V-type ATPase complex (GO:0016471)	10/24	0.000011490401555189620982932487136540800065631628967821598052978515625	0.000100819007193921834409679194610731656212010420858860015869140625	0.0229134667498995490964031063185757375322282314300537109375	0.2441162519213780079940789846659754402935504913330078125	-1.6380042854123793	18.630658315547475	Vha44;Vha55;Vha16-1;Vha68-1;VhaSFD;Vha36-1;Vha100-1;Vha14-1;VhaPPA1-1;Vha26
microtubule end (GO:1990752)	7/15	0.0001048135501270938229993745505197466627578251063823699951171875	0.000695348430111451701156333182751723143155686557292938232421875	0.035707449334541806196252622385145514272153377532958984375	0.323747540633179065050484268795116804540157318115234375	-1.9509272498906949	17.87698531811442	Kank;Khc-73;Eb1;Khc;chb;CLIP-190;shot
acetylcholine-gated channel complex (GO:0005892)	6/11	0.000113316374754276395666989507571287276732618920505046844482421875	0.000733858426980075746574871953242791278171353042125701904296875	0.0309893849872327521721704357560156495310366153717041015625	0.2906590591905968690156214506714604794979095458984375	-1.8567888594470556	16.86953372545148	nAChRbeta1;nAChRalpha2;nAChRalpha5;nAChRalpha7;nAChRalpha6;nAChRbeta2
chromosomal region (GO:0098687)	30/132	0.000000416888810835379726679500618502505204787667025811970233917236328125	0.000004724739856134303427862182467311669142873142845928668975830078125	0.11896727497674634832502960080091725103557109832763671875	0.61054903384292469326055652345530688762664794921875	-1.0794323759566147	15.857343344172856	Mlf;sqd;woc;Hsp83;cal1;G9a;Hrb98DE;CG8677;Gug;Utx;mam;PPP4R2r;EloC;XNP;chb;RpII215;Psc;Moe;JIL-1;Su(var)205;Chd1;Cdk12;HP1b;Cp190;nsl1;RpL11;z;Pep;Top1;thoc7
endocytic vesicle (GO:0030139)	9/25	0.0001236658557288375782749756393030793333309702575206756591796875	0.0007569463665254775978918910794845942291431128978729248046875	0.056640306843693422056418285137624479830265045166015625	0.4233497223014530685958334288443438708782196044921875	-1.6885502070704328	15.19345207568643	spri;Rab7;Rab5;CG2747;apolpp;arm;N;nuf;Chc
focal adhesion (GO:0005925)	9/25	0.0001236658557288375782749756393030793333309702575206756591796875	0.0007569463665254775978918910794845942291431128978729248046875	0.056640306843693422056418285137624479830265045166015625	0.4233497223014530685958334288443438708782196044921875	-1.6607807956600014	14.94358492949928	Fak;mys;rhea;ckn;Zyx;Pak;Lar;kug;stck
septate junction (GO:0005918)	11/34	0.000068330156378564372199498067050882355033536441624164581298828125	0.000489100066709723915910068559043111235951073467731475830078125	0.0625837628832854597771273574835504405200481414794921875	0.43648162831419601292992638263967819511890411376953125	-1.474993155885069	14.14689441388178	Nrg;nrv2;kune;cora;vari;Atpalpha;scrib;yrt;Fas3;dlg1;CG45049
microtubule (GO:0005874)	21/85	0.000005482011679748586437913200619664877422110293991863727569580078125	0.000053253827746129126364908745738802053892868570983409881591796875	0.10207478356599365698631487475722678937017917633056640625	0.5666192067336790483267350282403640449047088623046875	-1.15768775573843	14.024273962403049	klar;Khc-73;Tao;CG14535;betaTub56D;futsch;Khc;tau;shot;awd;pigs;Klp98A;Jupiter;Apc;Eb1;Lk6;Cp190;tacc;chb;alphaTub84B;CLIP-190
recycling endosome (GO:0055037)	13/42	0.00002579100823475528579957656571952639978917432017624378204345703125	0.00020043297828152678552969534475636237402795813977718353271484375	0.057588013695418251158830713620773167349398136138916015625	0.4233497223014530685958334288443438708782196044921875	-1.325737084002146	14.00705480408777	wit;Rab10;nwk;Rab26;Nhe3;ClC-c;Arf51F;Sbf;AP-1gamma;Fas3;Evi5;RabX1;nuf
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) (GO:0000276)	5/10	0.00074328409121785757492084645292607092414982616901397705078125	0.003369554546854287846446851517612230964004993438720703125	0.060390278446968891079560393109204596839845180511474609375	0.432267256251987863624464125678059644997119903564453125	-1.8949042534685239	13.651709275260664	ATPsynD;ATPsynC;ATPsynF;ATPsynE;ATPsynG
