Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
G-protein coupled receptor activity (GO:0004930)	20/102	0.0000000000000232033342372712140981904859594307248665790398278740980231305002234876155853271484375	0.000000000005290360206097837142553567370691116320859104238394365893327631056308746337890625	0.0000000017439696968346869217803647703264081914031891074046143330633640289306640625	0.00000039762509087830860410385275423295059482597935129888355731964111328125	-1.158245560597159	36.36251756148949	Cirl;Oamb;CG13579;Pdfr;GABA-B-R3;CG33639;Oct-TyrR;Octbeta3R;TyrR;mGluR;5-HT7;SPR;Octbeta1R;Dop1R2;5-HT1A;5-HT2B;AstC-R2;Dh31-R;mAChR-B;AstA-R1
potassium channel activity (GO:0005267)	9/33	0.00000001589395794579322302071078764316991449589977491996251046657562255859375	0.0000006039704019401424615521201295920139529016523738391697406768798828125	0.00000628516099687680186735606879810944747077883221209049224853515625	0.00023883611788131847773579419236256171643617562949657440185546875	-2.0181174077238015	36.23999381802392	CG42340;Shab;CG42594;Shawl;Hk;Sh;slo;SLO2;GluRIA
neurexin family protein binding (GO:0042043)	4/10	0.000034426496451624437507288423176987635088153183460235595703125	0.0003412713561291466049692211459642976478789933025836944580078125	0.000860800427827180907047743829707542317919433116912841796875	0.0103296051339261708845729259564905078150331974029541015625	-3.354245017760573	34.47051625497843	CASK;Nlg2;Nlg4;Nlg3
allatostatin receptor activity (GO:0008261)	2/6	0.0060679265501133762550356465226286672987043857574462890625	0.03007580985708369070152912172488868236541748046875	0.026199778357521831539944656697116442956030368804931640625	0.138919755011976231440229412328335456550121307373046875	-6.344037784551852	32.384652795226906	AstC-R2;AstA-R1
ligand-gated cation channel activity (GO:0099094)	8/35	0.00000045444064212715117070094140994118703247295343317091464996337890625	0.00001036124664049904787782759030267953903603483922779560089111328125	0.00006191093378001832361022527262406356385326944291591644287109375	0.00128324480925856164621745580944889297825284302234649658203125	-2.0713675133785543	30.25066239860888	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;GluRIA;nAChRalpha7;nAChRalpha6;GluRIB
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	6/21	0.00000316353590156144517223676775052876308791383053176105022430419921875	0.00004242859915035349766508632196604366981773637235164642333984375	0.000189793578145353914778115100858713049092330038547515869140625	0.0028533206060671425542685231135919821099378168582916259765625	-2.3744729902219506	30.069899017309755	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;nAChRalpha7;nAChRalpha6
diacylglycerol kinase activity (GO:0004143)	3/8	0.00045640017716506997569325676522566936910152435302734375	0.0035882496687460675895142703240026094135828316211700439453125	0.004690666098321984688046537570471627986989915370941162109375	0.03961006927471898142467665593358105979859828948974609375	-3.8118332157844614	29.321156855822597	rdgA;Dgk;CG34384
adrenergic receptor activity (GO:0004935)	3/9	0.0006741006558984492282038392119147829362191259860992431640625	0.005123164984828214134349178010552350315265357494354248046875	0.00610482057168999607543735663739425945095717906951904296875	0.047996520356735135337533648680619080550968647003173828125	-3.8781245323928983	28.31857382400073	Dop1R2;Oct-TyrR;TyrR
mRNA 3'-UTR binding (GO:0003730)	8/38	0.0000008943023045483382670790850101083524492651122272945940494537353515625	0.000014564351816930080682336613728811158807729952968657016754150390625	0.000102395287388987104118011350895045552533701993525028228759765625	0.0016675803946206470274038480283707031048834323883056640625	-1.922895709702836	26.780595375476143	Rbfox1;heph;shep;Unr;pum;brat;Imp;bol
AT DNA binding (GO:0003680)	2/6	0.0060679265501133762550356465226286672987043857574462890625	0.03007580985708369070152912172488868236541748046875	0.026199778357521831539944656697116442956030368804931640625	0.138919755011976231440229412328335456550121307373046875	-4.831639206813544	24.66425381725802	bab1;bab2
G-protein coupled peptide receptor activity (GO:0008528)	8/48	0.0000057586165566745970890061463720588363912611384876072406768798828125	0.000069103398680095168456205545481907392968423664569854736328125	0.00042107184245309087038122708435139429639093577861785888671875	0.005333576671072484502722499399851585621945559978485107421875	-1.639100895868021	19.775446277425935	SPR;CG13579;Pdfr;CG33639;AstC-R2;sNPF-R;Dh31-R;AstA-R1
calcium-dependent phospholipid binding (GO:0005544)	3/13	0.0021579036562960111043929511964734047069214284420013427734375	0.013666723156541403516595067912930971942842006683349609375	0.0141127137236700499201003111693353275768458843231201171875	0.09750602209081125903988862546611926518380641937255859375	-3.1161081092198293	19.12859751008461	Syt1;Rph;Sytbeta
calcium channel regulator activity (GO:0005246)	3/10	0.000948246724162395333325437096760879285284318029880523681640625	0.006974201713194390882255557784219490713439881801605224609375	0.0077469930355256420850817988821290782652795314788818359375	0.058877147069994882622179233067072345875203609466552734375	-2.7254310383454903	18.971441555263723	stj;Rgk2;Rgk3
calcitonin receptor activity (GO:0004948)	2/6	0.0060679265501133762550356465226286672987043857574462890625	0.03007580985708369070152912172488868236541748046875	0.026199778357521831539944656697116442956030368804931640625	0.138919755011976231440229412328335456550121307373046875	-3.653165400742188	18.648453417893535	Pdfr;Dh31-R
calcium ion binding (GO:0005509)	11/84	0.000001253780780339045178187022677729345332409138791263103485107421875	0.00001905746786115348603081638689804577779796090908348560333251953125	0.0002463388282497897961882682427159352300805039703845977783203125	0.003303838402408945489063807343654843862168490886688232421875	-1.1765884826580457	15.989069105098928	Syt1;Calx;Cad87A;CadN;CadN2;Cbp53E;kug;Frq1;Sytbeta;Cam;Eip63F-1
calcitonin family receptor activity (GO:0097642)	2/6	0.0060679265501133762550356465226286672987043857574462890625	0.03007580985708369070152912172488868236541748046875	0.026199778357521831539944656697116442956030368804931640625	0.138919755011976231440229412328335456550121307373046875	-3.0670479476509844	15.656477193886513	Pdfr;Dh31-R
GABA receptor activity (GO:0016917)	2/7	0.00837921808490953330672557086700180661864578723907470703125	0.037460033791360265731373857533981208689510822296142578125	0.03296926303277902814414801468956284224987030029296875	0.1631441758995755275662986605311743915081024169921875	-3.174875003838806	15.1822544149904	GABA-B-R3;Rdl
PDZ domain binding (GO:0030165)	2/8	0.0110201573887610503044154341978355660103261470794677734375	0.04486778365424141934436619294501724652945995330810546875	0.040337824474063588287009451960329897701740264892578125	0.1803338035311078113576144232865772210061550140380859375	-3.1862012607046934	14.363488298851017	rst;nkd
syntaxin binding (GO:0019905)	4/26	0.00188555415242511810632042301705268982914276421070098876953125	0.01241364020917883580208407323652863851748406887054443359375	0.015661634499213615556723055988186388276517391204833984375	0.1050250784064913067705759885939187370240688323974609375	-2.1241903956098867	13.32617965231105	Tomosyn;Snap25;Syt1;Sytbeta
metal ion binding (GO:0046872)	11/107	0.00001366898838739389766675814963381441202727728523313999176025390625	0.0001484061596345623117165768434233541483990848064422607421875	0.001566259114103844829468670241112704388797283172607421875	0.0170050989531274586441522700397399603389203548431396484375	-1.1757704372702955	13.169076762909933	Syt1;Calx;Cad87A;CadN;CadN2;Cbp53E;kug;Frq1;Sytbeta;Cam;Eip63F-1
voltage-gated ion channel activity (GO:0005244)	3/14	0.0027045195260270954266956788814013634691946208477020263671875	0.0158110372290814794882241045570481219328939914703369140625	0.0167308671194083234678995353306163451634347438812255859375	0.10596215842291938080688140644269878976047039031982421875	-2.201625667087536	13.017840509832034	Shawl;Sh;NaCP60E
neuropeptide receptor activity (GO:0008188)	6/45	0.0003121272651502690251811011901139636393054388463497161865234375	0.0025416077305093335604591064935675603919662535190582275390625	0.006016869432365522067651664173126846435479819774627685546875	0.047996520356735135337533648680619080550968647003173828125	-1.5940241721458328	12.867121806176238	Pdfr;CG33639;AstC-R2;sNPF-R;Dh31-R;AstA-R1
calcium:cation antiporter activity (GO:0015368)	2/8	0.0110201573887610503044154341978355660103261470794677734375	0.04486778365424141934436619294501724652945995330810546875	0.040337824474063588287009451960329897701740264892578125	0.1803338035311078113576144232865772210061550140380859375	-2.8198590786016635	12.712007047208855	Nckx30C;Calx
delayed rectifier potassium channel activity (GO:0005251)	3/6	0.0001681253348343079924605281139093904130277223885059356689453125	0.00141972504971193415855557073967929682112298905849456787109375	0.0025065819943168019846846394926842549466527998447418212890625	0.0248478562914882968037932897686914657242596149444580078125	-1.4544088191138984	12.63997735199721	Shab;Shawl;Sh
mRNA binding (GO:0003729)	16/196	0.000003447618000730337113851446673162826073166797868907451629638671875	0.0000436698280092509379048289208657962490178761072456836700439453125	0.0014751714374570856942725516347536540706641972064971923828125	0.0168169543870107761340815244466284639202058315277099609375	-0.9776141637329641	12.296261824135616	bru3;msi;ps;heph;pum;Syp;brat;Imp;Rbfox1;Rbp1-like;elav;shep;Unr;sm;CG34354;bol
voltage-gated calcium channel activity (GO:0005245)	2/8	0.0110201573887610503044154341978355660103261470794677734375	0.04486778365424141934436619294501724652945995330810546875	0.040337824474063588287009451960329897701740264892578125	0.1803338035311078113576144232865772210061550140380859375	-2.724944003936303	12.284127119737184	stj;Ca-alpha1T
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	15/200	0.0000191892137232564611725067760250595938487094826996326446533203125	0.00019887003313193062840717739714335721146198920905590057373046875	0.00438967844342955625103197547787203802727162837982177734375	0.038494103273151496213966282766705262474715709686279296875	-1.129959895411345	12.27267772845977	salr;CG12605;bi;zfh1;vvl;tup;NFAT;zfh2;Pdp1;br;ct;CG9932;dati;rn;toy
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen (GO:0016715)	2/7	0.00837921808490953330672557086700180661864578723907470703125	0.037460033791360265731373857533981208689510822296142578125	0.03296926303277902814414801468956284224987030029296875	0.1631441758995755275662986605311743915081024169921875	-2.54677005899327	12.178656144057463	olf413;Tbh
RNA polymerase II regulatory region DNA binding (GO:0001012)	12/127	0.00001330274775597875783097849555769442986274953000247478485107421875	0.0001484061596345623117165768434233541483990848064422607421875	0.0018841810052930944852089822916241246275603771209716796875	0.0195269667821284347020149851914538885466754436492919921875	-1.0442944351959966	11.724857486424439	Pdp1;br;ct;salr;CG12605;zfh1;dati;rn;vvl;tup;zfh2;toy
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	4/28	0.0024996436111522318639088791059066352318041026592254638671875	0.0154032092795326723544402369725503376685082912445068359375	0.0195376581141732987012549216387924388982355594635009765625	0.1203942175684192539275585431823856197297573089599609375	-1.9137290049079212	11.466312317795373	sif;trio;GEFmeso;CG42674
ligand-gated ion channel activity (GO:0015276)	9/84	0.0000597901832262540087483369821708123481585062108933925628662109375	0.000568006740649413025510960917330294250859878957271575927734375	0.0032094317209900168237635131873730642837472259998321533203125	0.0304896013494051591752320717887414502911269664764404296875	-1.1283612264461913	10.972939519262448	nAChRbeta1;nAChRalpha1;nAChRalpha3;nAChRalpha5;GluClalpha;nAChRalpha7;nAChRalpha6;Rdl;GluRIB
poly-pyrimidine tract binding (GO:0008187)	3/17	0.004825123331682372278261805575994003447704017162322998046875	0.0268323931615507514647500642013255855999886989593505859375	0.0261085480555570993710379212870975607074797153472900390625	0.138919755011976231440229412328335456550121307373046875	-1.9970682762953915	10.65220039037232	Rbp6;elav;shep
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	3/22	0.0101239133548741040702356741576295462436974048614501953125	0.043551929149269731633697944062078022398054599761962890625	0.0467825087059898503394350655071320943534374237060546875	0.1930376608985348296787520894213230349123477935791015625	-2.3013916536762817	10.56995815140428	Drl-2;Alk;InR
regulatory region DNA binding (GO:0000975)	5/41	0.0015055576811253694631542732196294309687800705432891845703125	0.0107270984780182578044449570597862475551664829254150390625	0.0164776232397652357131168088244521641172468662261962890625	0.10596215842291938080688140644269878976047039031982421875	-1.6196262138279123	10.525289789636002	Rbfox1;Mnn1;salr;salm;zfh2
intracellular ligand-gated ion channel activity (GO:0005217)	2/9	0.01397617359696728435436430260097040445543825626373291015625	0.052238812788664608366406838513285038061439990997314453125	0.048259415224633707419688022355330758728086948394775390625	0.1930376608985348296787520894213230349123477935791015625	-2.4480757902666754	10.454266000901544	Cngl;CG42260
transmembrane receptor protein kinase activity (GO:0019199)	3/22	0.0101239133548741040702356741576295462436974048614501953125	0.043551929149269731633697944062078022398054599761962890625	0.0467825087059898503394350655071320943534374237060546875	0.1930376608985348296787520894213230349123477935791015625	-2.250067950226644	10.334235823667855	Drl-2;Alk;InR
cation channel activity (GO:0005261)	9/86	0.000072021199440920599991154682495420047416700981557369232177734375	0.00065683333890119584806688290967713328427635133266448974609375	0.0037067905780389857721413005009480912121944129467010498046875	0.03380593007171554809087155035740579478442668914794921875	-1.0834031123041552	10.334094806279282	Cngl;CG42594;Shawl;para;Nckx30C;Sh;CG42260;NaCP60E;Ca-alpha1T
calcium channel activity (GO:0005262)	4/32	0.004113854042413339455463994198680666158907115459442138671875	0.023448968041756036717604416708127246238291263580322265625	0.0289371417076439048365887884983749245293438434600830078125	0.1499470070305184143943932895126636140048503875732421875	-1.8470238771668284	10.146431670104752	Nckx30C;stj;Ca-alpha1T;Mid1
sodium:potassium-exchanging ATPase activity (GO:0005391)	2/9	0.01397617359696728435436430260097040445543825626373291015625	0.052238812788664608366406838513285038061439990997314453125	0.048259415224633707419688022355330758728086948394775390625	0.1930376608985348296787520894213230349123477935791015625	-2.3389216612555135	9.988134068092753	nrv3;Atpalpha
poly(U) RNA binding (GO:0008266)	3/12	0.00168567186067983439123896260980473016388714313507080078125	0.0116464601283334003023473002258469932712614536285400390625	0.0117453121142780565755447952369650010950863361358642578125	0.08413776504364393893364848509008879773318767547607421875	-1.5629024616058047	9.980055993164763	Rbp6;elav;shep
mitogen-activated protein kinase kinase binding (GO:0031434)	3/23	0.0114665737317141032403089440094845485873520374298095703125	0.04586629492685641296123577603793819434940814971923828125	0.05165116651202349140614700218065991066396236419677734375	0.1996011180464636602938099940729443915188312530517578125	-2.2107402172354598	9.878292755709756	Drl-2;Alk;InR
growth factor receptor binding (GO:0070851)	3/19	0.006668572758533032607264345870135002769529819488525390625	0.03167572060303190661922911885994835756719112396240234375	0.033630597663508988992564496811610297299921512603759765625	0.1631441758995755275662986605311743915081024169921875	-1.9399810772051524	9.719983067278589	kek1;Pvf3;ths
ligand-gated anion channel activity (GO:0099095)	2/9	0.01397617359696728435436430260097040445543825626373291015625	0.052238812788664608366406838513285038061439990997314453125	0.048259415224633707419688022355330758728086948394775390625	0.1930376608985348296787520894213230349123477935791015625	-2.2303188372484555	9.524356428882	GluClalpha;Rdl
transcription regulatory region sequence-specific DNA binding (GO:0000976)	14/204	0.00009486475163184278987411890415870630022254772484302520751953125	0.000831890898925390673106228245359261563862673938274383544921875	0.0118088091289324827182216637311285012401640415191650390625	0.08413776504364393893364848509008879773318767547607421875	-1.018472869427504	9.434173615131524	salr;CG12605;zfh1;vvl;tup;zfh2;Pdp1;br;ct;zld;dati;rn;hth;toy
potassium ion leak channel activity (GO:0022841)	2/12	0.0245957911147710629740092969086617813445627689361572265625	0.082468240796585323693079772056080400943756103515625	0.0749164697635994192292940851984894834458827972412109375	0.26278392470924105683849347769864834845066070556640625	-2.4930503556932435	9.23720017624302	CG42340;CG42594
cation transmembrane transporter activity (GO:0008324)	4/34	0.005136194348956899143054943834840742056258022785186767578125	0.0278821978943374522430520556781630148179829120635986328125	0.034486932721738021434543242094150627963244915008544921875	0.1638129304282555931404630200631800107657909393310546875	-1.725074512547758	9.093631744186762	para;Atpalpha;NaCP60E;Ca-alpha1T
potassium-transporting ATPase activity (GO:0008556)	2/9	0.01397617359696728435436430260097040445543825626373291015625	0.052238812788664608366406838513285038061439990997314453125	0.048259415224633707419688022355330758728086948394775390625	0.1930376608985348296787520894213230349123477935791015625	-2.100851512660649	8.971478999577187	nrv3;Atpalpha
potassium channel regulator activity (GO:0015459)	1/6	0.11796129933134295864061158454205724410712718963623046875	0.258607463918713420536477087807725183665752410888671875	0.207867361471093581304359076966647990047931671142578125	0.50457413262504979822864470406784676015377044677734375	-4.04038805447994	8.635920094653413	Hk
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	6/63	0.00190560266368973376012452281003106691059656441211700439453125	0.01241364020917883580208407323652863851748406887054443359375	0.024719943353501409866179727714552427642047405242919921875	0.138919755011976231440229412328335456550121307373046875	-1.337585033104312	8.377237494735233	SoxN;zfh1;rn;hth;tup;toy
cadherin binding (GO:0045296)	2/12	0.0245957911147710629740092969086617813445627689361572265625	0.082468240796585323693079772056080400943756103515625	0.0749164697635994192292940851984894834458827972412109375	0.26278392470924105683849347769864834845066070556640625	-2.130845954293918	7.8951676927027945	CadN;CadN2
MAP kinase kinase kinase activity (GO:0004709)	3/27	0.0178223116838586992383142160178977064788341522216796875	0.06449979466539339234554262247911537997424602508544921875	0.07342196987558329002165891097320127300918102264404296875	0.26278392470924105683849347769864834845066070556640625	-1.9181035714891248	7.724786456767468	Drl-2;Alk;InR
leak channel activity (GO:0022840)	2/12	0.0245957911147710629740092969086617813445627689361572265625	0.082468240796585323693079772056080400943756103515625	0.0749164697635994192292940851984894834458827972412109375	0.26278392470924105683849347769864834845066070556640625	-2.038111210869142	7.551568781292521	CG42340;CG42594
chloride channel activity (GO:0005254)	3/25	0.0144457380295888761223555007973118335939943790435791015625	0.05312303662493973732683372190876980312168598175048828125	0.062088236094087111138772883123237988911569118499755859375	0.23593529715753103204178842133842408657073974609375	-1.7041228090599427	7.220974760867666	pHCl-1;GluClalpha;Rdl
anion:anion antiporter activity (GO:0015301)	1/8	0.1541113827105364542102705627257819287478923797607421875	0.27886821633335168169054441023035906255245208740234375	0.258926199636538678650055089747183956205844879150390625	0.50457413262504979822864470406784676015377044677734375	-3.7506419614341695	7.013999295194267	sesB
proton-transporting ATP synthase activity, rotational mechanism (GO:0046933)	2/15	0.0375692366537207778076634667741018347442150115966796875	0.1189692494034491343501969140561413951218128204345703125	0.1051069200540135917254502828654949553310871124267578125	0.357677280183807455582467582644312642514705657958984375	-2.118994807472843	6.953629234284766	ATPsynC;blw
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	1/8	0.1541113827105364542102705627257819287478923797607421875	0.27886821633335168169054441023035906255245208740234375	0.258926199636538678650055089747183956205844879150390625	0.50457413262504979822864470406784676015377044677734375	-3.698558435641407	6.916598952277511	Nos
calcium, potassium:sodium antiporter activity (GO:0008273)	1/6	0.11796129933134295864061158454205724410712718963623046875	0.258607463918713420536477087807725183665752410888671875	0.207867361471093581304359076966647990047931671142578125	0.50457413262504979822864470406784676015377044677734375	-3.232805973745416	6.909795221235783	Nckx30C
AMPA glutamate receptor activity (GO:0004971)	2/12	0.0245957911147710629740092969086617813445627689361572265625	0.082468240796585323693079772056080400943756103515625	0.0749164697635994192292940851984894834458827972412109375	0.26278392470924105683849347769864834845066070556640625	-1.8426320987956692	6.827283495849579	GluRIA;GluRIB
copper ion binding (GO:0005507)	2/16	0.042359841963107110196506965849039261229336261749267578125	0.1254291424362132534309210996070760302245616912841796875	0.11579501168112991960068569596842280589044094085693359375	0.377160895189966038909545886781415902078151702880859375	-2.115963733947875	6.689734641752604	olf413;Tbh
myosin heavy chain binding (GO:0032036)	1/6	0.11796129933134295864061158454205724410712718963623046875	0.258607463918713420536477087807725183665752410888671875	0.207867361471093581304359076966647990047931671142578125	0.50457413262504979822864470406784676015377044677734375	-3.0944116674755944	6.613991413684182	Cam
Notch binding (GO:0005112)	2/16	0.042359841963107110196506965849039261229336261749267578125	0.1254291424362132534309210996070760302245616912841796875	0.11579501168112991960068569596842280589044094085693359375	0.377160895189966038909545886781415902078151702880859375	-2.0556065278395277	6.4989120458335945	wry;numb
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/7	0.136224979530410295058828751280088908970355987548828125	0.267752545973565070358546336137806065380573272705078125	0.233819873345942230713490062044002115726470947265625	0.50457413262504979822864470406784676015377044677734375	-3.131119724313139	6.24172278280047	Ptp99A
neuropeptide hormone activity (GO:0005184)	3/34	0.032806262431420728231667993668452254496514797210693359375	0.10685468334805607593107623642936232499778270721435546875	0.11941315820726434993037656795422662980854511260986328125	0.383467606637412306014311980106867849826812744140625	-1.7659621417894267	6.034532551566868	Dh31;sNPF;Dh44
sodium ion transmembrane transporter activity (GO:0015081)	5/57	0.00642712862711795375469936431045425706543028354644775390625	0.03117841121240198798414411385238054208457469940185546875	0.051347547549009546485887511835244367830455303192138671875	0.1996011180464636602938099940729443915188312530517578125	-1.1952295831677493	6.0325955005443905	nrv3;para;Nckx30C;Calx;Atpalpha
L-glutamate transmembrane transporter activity (GO:0005313)	1/8	0.1541113827105364542102705627257819287478923797607421875	0.27886821633335168169054441023035906255245208740234375	0.258926199636538678650055089747183956205844879150390625	0.50457413262504979822864470406784676015377044677734375	-3.130641766548639	5.854549533083524	VGlut
potassium ion transmembrane transporter activity (GO:0015079)	2/16	0.042359841963107110196506965849039261229336261749267578125	0.1254291424362132534309210996070760302245616912841796875	0.11579501168112991960068569596842280589044094085693359375	0.377160895189966038909545886781415902078151702880859375	-1.784037946164216	5.640333177350158	CG42594;kcc
mechanically-gated ion channel activity (GO:0008381)	1/7	0.136224979530410295058828751280088908970355987548828125	0.267752545973565070358546336137806065380573272705078125	0.233819873345942230713490062044002115726470947265625	0.50457413262504979822864470406784676015377044677734375	-2.813166731956685	5.607900185459127	Mid1
symporter activity (GO:0015293)	1/7	0.136224979530410295058828751280088908970355987548828125	0.267752545973565070358546336137806065380573272705078125	0.233819873345942230713490062044002115726470947265625	0.50457413262504979822864470406784676015377044677734375	-2.7746623957654895	5.531143812786755	kcc
long-chain fatty acid-CoA ligase activity (GO:0004467)	1/7	0.136224979530410295058828751280088908970355987548828125	0.267752545973565070358546336137806065380573272705078125	0.233819873345942230713490062044002115726470947265625	0.50457413262504979822864470406784676015377044677734375	-2.7360864806221064	5.4542447512311805	CG3961
protein tyrosine kinase activity (GO:0004713)	3/35	0.035346932422463166190151895307280938141047954559326171875	0.11350845904678312503488513129923376254737377166748046875	0.12669254896367776463961263289093039929866790771484375	0.401193071718312921358773337487946264445781707763671875	-1.6111900034589304	5.385472943530293	Drl-2;Alk;InR
gap junction channel activity (GO:0005243)	1/7	0.136224979530410295058828751280088908970355987548828125	0.267752545973565070358546336137806065380573272705078125	0.233819873345942230713490062044002115726470947265625	0.50457413262504979822864470406784676015377044677734375	-2.689301092866952	5.3609805370313985	shakB
ionotropic glutamate receptor activity (GO:0004970)	2/23	0.081302604413146239981102780802757479250431060791015625	0.2180822800729099453231896177385351620614528656005859375	0.196438688630090008135908874464803375303745269775390625	0.50457413262504979822864470406784676015377044677734375	-2.0846389288541913	5.231562385162368	GluRIA;GluRIB
heparan sulfate sulfotransferase activity (GO:0034483)	1/7	0.136224979530410295058828751280088908970355987548828125	0.267752545973565070358546336137806065380573272705078125	0.233819873345942230713490062044002115726470947265625	0.50457413262504979822864470406784676015377044677734375	-2.5450787473961403	5.07348086318499	Hs3st-A
DNA binding (GO:0003677)	19/448	0.002672609179890283494229752392357113421894609928131103515625	0.0158110372290814794882241045570481219328939914703369140625	0.1893889381154313655830634388621547259390354156494140625	0.50457413262504979822864470406784676015377044677734375	-0.8353526412169825	4.949213845884101	Mnn1;salr;CG12605;mamo;bi;scrt;zfh1;luna;zfh2;Pdp1;br;ct;pros;zld;mbl;salm;dati;rn;hth
